"Date","Price","Open","High","Low","Change %"
"11/28/2022","845.69","845.69","845.69","844.52","0.03%"
"11/25/2022","845.46","845.46","845.46","844.83","0.08%"
"11/24/2022","844.79","845.27","845.27","844.79","-0.01%"
"11/23/2022","844.88","923.10","923.10","844.88","-4.84%"
"11/22/2022","887.87","922.90","922.90","887.87","-3.84%"
"11/21/2022","923.36","923.36","923.36","888.32","3.72%"
"11/18/2022","890.26","908.34","908.34","890.26","-2.24%"
"11/17/2022","910.63","910.63","910.63","864.59","5.45%"
"11/16/2022","863.60","928.24","928.24","863.60","3.07%"
"11/15/2022","837.89","927.99","927.99","837.89","-9.80%"
"11/14/2022","928.91","928.91","928.91","921.88","0.90%"
"11/11/2022","920.64","920.64","920.64","920.60","0.70%"
"11/10/2022","914.26","1,097.60","1,097.60","914.26","-16.62%"
"11/09/2022","1,096.55","1,153.66","1,153.66","1,096.55","1.54%"
"11/08/2022","1,079.96","1,153.38","1,153.38","1,079.96","-3.10%"
"11/07/2022","1,114.50","1,153.38","1,153.38","1,114.50","-3.27%"
"11/04/2022","1,152.16","1,209.57","1,209.57","1,152.16","-4.95%"
"11/03/2022","1,212.12","1,212.12","1,212.12","1,092.77","10.86%"
"11/02/2022","1,093.41","1,093.41","1,093.41","1,022.15","1.40%"
"11/01/2022","1,078.27","1,078.27","1,078.27","1,021.55","5.29%"
"10/31/2022","1,024.10","1,024.72","1,024.72","1,024.10","-0.22%"
"10/28/2022","1,026.32","1,026.32","1,026.32","1,021.96","0.60%"
"10/27/2022","1,020.18","1,085.26","1,085.26","1,020.18","-5.85%"
"10/26/2022","1,083.57","1,203.44","1,203.44","1,083.57","-9.96%"
"10/25/2022","1,203.44","1,268.60","1,268.60","1,203.44","-5.24%"
"10/24/2022","1,270.04","1,327.48","1,327.48","1,270.04","-4.19%"
"10/21/2022","1,325.64","1,325.64","1,325.64","1,295.16","2.20%"
"10/20/2022","1,297.08","1,297.08","1,297.08","1,280.30","1.09%"
"10/19/2022","1,283.04","1,283.04","1,283.04","1,243.37","3.19%"
"10/18/2022","1,243.37","1,277.79","1,277.79","1,243.37","-2.64%"
"10/17/2022","1,277.10","1,288.59","1,288.59","1,277.10","-1.07%"
"10/14/2022","1,290.85","1,290.85","1,290.85","1,287.63","-0.15%"
"10/13/2022","1,292.74","1,292.74","1,292.74","1,260.44","2.75%"
"10/12/2022","1,258.15","1,258.15","1,258.15","1,238.50","1.54%"
"10/11/2022","1,239.09","1,239.09","1,239.09","1,222.76","1.32%"
"10/10/2022","1,222.99","1,222.99","1,222.99","1,213.65","0.55%"
"10/07/2022","1,216.25","1,216.25","1,216.25","1,214.00","0.03%"
"10/06/2022","1,215.91","1,234.05","1,234.05","1,215.91","-1.68%"
"10/05/2022","1,236.70","1,236.70","1,236.70","1,174.31","5.43%"
"10/04/2022","1,173.05","1,288.24","1,288.24","1,173.05","-8.87%"
"10/03/2022","1,287.29","1,315.59","1,315.59","1,287.29","-2.28%"
"09/30/2022","1,317.38","1,317.38","1,317.38","1,300.88","1.26%"
"09/29/2022","1,300.96","1,300.96","1,300.96","1,294.10","1.21%"
"09/28/2022","1,285.44","1,285.44","1,285.44","1,210.80","6.22%"
"09/27/2022","1,210.12","1,210.12","1,210.12","1,096.98","17.67%"
"09/26/2022","1,028.43","1,028.54","1,028.54","1,028.43","0.00%"
"09/23/2022","1,028.43","1,028.43","1,028.43","938.64","9.29%"
"09/22/2022","941.04","941.04","941.04","905.10","4.18%"
"09/21/2022","903.31","903.31","903.31","898.16","0.46%"
"09/20/2022","899.15","899.15","899.15","853.77","4.69%"
"09/19/2022","858.89","858.89","858.89","857.79","0.26%"
"09/16/2022","856.64","857.79","857.79","856.64","-0.26%"
"09/15/2022","858.88","867.64","867.64","858.88","-1.07%"
"09/14/2022","868.14","868.14","868.14","847.77","-2.51%"
"09/13/2022","890.52","937.10","937.10","890.52","4.98%"
"09/12/2022","848.30","848.30","848.30","847.77","0.01%"
"09/09/2022","848.25","937.50","937.50","848.25","-9.27%"
"09/08/2022","934.94","937.10","937.10","934.94","0.00%"
"09/07/2022","934.94","938.10","938.10","934.94","0.01%"
"09/06/2022","934.88","937.50","937.50","934.88","0.01%"
"09/05/2022","934.83","937.10","937.10","934.83","0.00%"
"09/02/2022","934.80","937.10","937.10","934.80","-0.35%"
"09/01/2022","938.12","938.12","938.12","922.98","1.69%"
"08/31/2022","922.54","922.54","922.54","907.66","1.56%"
"08/30/2022","908.39","908.39","908.39","856.85","5.82%"
"08/29/2022","858.44","859.32","859.32","858.44","0.05%"
"08/26/2022","857.97","857.97","857.97","813.20","5.60%"
"08/25/2022","812.50","814.53","814.53","812.50","-0.38%"
"08/24/2022","815.63","843.87","843.87","815.63","-3.40%"
"08/23/2022","844.33","1,015.14","1,015.14","844.33","-17.03%"
"08/22/2022","1,017.60","1,026.02","1,026.02","1,017.60","-0.90%"
"08/19/2022","1,026.81","1,026.81","1,026.81","978.42","5.08%"
"08/18/2022","977.15","1,085.61","1,085.61","977.15","-10.20%"
"08/17/2022","1,088.13","1,088.13","1,088.13","1,039.93","4.57%"
"08/16/2022","1,040.54","1,040.54","1,040.54","969.30","7.43%"
"08/15/2022","968.54","968.54","968.54","919.75","5.30%"
"08/12/2022","919.78","931.11","931.11","919.78","-1.35%"
"08/11/2022","932.37","1,125.05","1,125.05","932.37","-17.07%"
"08/10/2022","1,124.33","1,245.86","1,245.86","1,124.33","-9.90%"
"08/09/2022","1,247.88","1,278.95","1,278.95","1,247.88","-2.35%"
"08/08/2022","1,277.94","1,298.71","1,298.71","1,277.94","-2.16%"
"08/05/2022","1,306.19","1,306.19","1,306.19","1,300.08","0.66%"
"08/04/2022","1,297.59","1,339.55","1,339.55","1,297.59","-3.21%"
"08/03/2022","1,340.57","1,377.76","1,377.76","1,340.57","-3.29%"
"08/02/2022","1,386.14","1,386.14","1,386.14","1,364.19","1.47%"
"08/01/2022","1,366.05","1,386.52","1,386.52","1,366.05","-1.51%"
"07/29/2022","1,386.99","1,461.58","1,461.58","1,386.99","-4.90%"
"07/28/2022","1,458.46","1,458.46","1,458.46","1,449.87","0.84%"
"07/27/2022","1,446.28","1,446.28","1,446.28","1,383.84","4.44%"
"07/26/2022","1,384.84","1,384.84","1,384.84","1,353.20","2.16%"
"07/25/2022","1,355.53","1,355.53","1,355.53","1,339.93","1.52%"
"07/22/2022","1,335.22","1,380.84","1,380.84","1,335.22","-2.89%"
"07/21/2022","1,374.94","1,374.94","1,374.94","1,361.34","0.95%"
"07/20/2022","1,361.94","1,361.94","1,361.94","1,361.91","-0.16%"
"07/19/2022","1,364.10","1,364.10","1,364.10","1,351.63","0.87%"
"07/18/2022","1,352.28","1,352.28","1,352.28","1,351.16","0.13%"
"07/15/2022","1,350.53","1,350.53","1,350.53","1,300.67","3.65%"
"07/14/2022","1,303.00","1,303.00","1,303.00","1,203.75","8.26%"
"07/13/2022","1,203.59","1,203.59","1,203.59","1,096.24","9.91%"
"07/12/2022","1,095.05","1,095.05","1,095.05","1,055.47","3.84%"
"07/11/2022","1,054.59","1,056.52","1,056.52","1,054.59","-0.40%"
"07/08/2022","1,058.79","1,058.79","1,058.79","1,055.36","0.07%"
"07/07/2022","1,058.09","1,060.72","1,060.72","1,058.09","-0.55%"
"07/06/2022","1,063.96","1,063.96","1,063.96","1,061.32","0.47%"
"07/05/2022","1,059.02","1,074.54","1,074.54","1,059.02","1.16%"
"07/04/2022","1,046.87","1,076.54","1,076.54","1,044.52","0.22%"
"07/01/2022","1,044.52","1,077.04","1,077.04","1,044.52","-2.81%"
"06/30/2022","1,074.68","1,074.68","1,074.68","984.41","9.34%"
"06/29/2022","982.92","982.92","982.92","953.45","2.96%"
"06/28/2022","954.67","954.67","954.67","924.66","3.65%"
"06/27/2022","921.01","925.06","925.06","921.01","-0.44%"
"06/24/2022","925.09","925.09","925.09","919.89","0.75%"
"06/23/2022","918.18","918.18","918.18","905.21","1.85%"
"06/22/2022","901.48","901.48","901.48","894.54","0.80%"
"06/21/2022","894.32","894.32","894.32","871.32","-1.29%"
"06/20/2022","906.00","906.00","906.00","871.02","0.06%"
"06/17/2022","905.47","905.47","905.47","870.72","0.11%"
"06/16/2022","904.43","904.43","904.43","871.12","4.36%"
"06/15/2022","866.66","879.24","879.24","866.66","-1.73%"
"06/14/2022","881.89","881.89","881.89","852.30","3.07%"
"06/13/2022","855.66","855.66","855.66","823.74","3.62%"
"06/10/2022","825.78","825.78","825.78","795.40","3.72%"
"06/09/2022","796.13","796.13","796.13","775.90","2.59%"
"06/08/2022","776.02","776.02","776.02","760.98","2.07%"
"06/07/2022","760.28","760.28","760.28","746.39","1.74%"
"06/06/2022","747.29","750.40","750.40","747.29","-0.48%"
"06/03/2022","750.88","750.88","750.88","750.42","0.06%"
"06/02/2022","750.42","750.42","750.42","750.38","-0.24%"
"06/01/2022","752.25","752.25","752.25","750.70","0.20%"
"05/31/2022","750.72","750.72","750.72","721.67","3.95%"
"05/30/2022","722.19","740.64","740.64","722.19","-2.48%"
"05/27/2022","740.52","769.84","769.84","740.52","-3.88%"
"05/26/2022","770.38","844.25","844.25","770.38","-8.71%"
"05/25/2022","843.87","844.04","844.04","843.87","0.26%"
"05/24/2022","841.72","873.38","873.38","841.72","-3.78%"
"05/23/2022","874.77","913.64","913.64","874.77","-4.05%"
"05/20/2022","911.68","911.68","911.68","909.29","0.40%"
"05/19/2022","908.01","908.01","908.01","864.88","5.10%"
"05/18/2022","863.98","863.98","863.98","849.63","1.35%"
"05/17/2022","852.49","865.55","865.55","852.49","-1.30%"
"05/16/2022","863.71","863.71","863.71","839.70","2.70%"
"05/13/2022","841.00","865.38","865.38","841.00","-3.03%"
"05/12/2022","867.29","867.29","867.29","864.78","3.29%"
"05/11/2022","839.66","864.78","864.78","839.66","-2.91%"
"05/10/2022","864.83","870.02","870.02","864.83","-0.25%"
"05/09/2022","866.97","866.97","866.97","845.14","2.59%"
"05/06/2022","845.07","845.07","845.07","801.07","3.43%"
"05/05/2022","817.03","817.03","817.03","801.07","2.36%"
"05/04/2022","798.23","798.23","798.23","791.19","0.94%"
"05/03/2022","790.78","790.78","790.78","741.28","6.61%"
"05/02/2022","741.74","741.74","741.74","741.67","-0.09%"
"04/29/2022","742.41","742.41","742.41","731.51","1.35%"
"04/28/2022","732.49","741.68","741.68","732.49","-1.31%"
"04/27/2022","742.24","742.24","742.24","692.30","7.42%"
"04/26/2022","690.95","692.63","692.63","690.95","0.04%"
"04/25/2022","690.69","690.69","690.69","636.75","8.27%"
"04/22/2022","637.95","637.95","637.95","608.70","4.68%"
"04/21/2022","609.40","609.40","609.40","608.52","0.31%"
"04/20/2022","607.52","617.86","617.86","607.52","-1.90%"
"04/19/2022","619.27","619.27","619.27","592.76","4.42%"
"04/18/2022","593.06","593.88","593.88","593.06","0.01%"
"04/15/2022","593.03","593.03","593.03","593.03","-0.14%"
"04/14/2022","593.85","593.85","593.85","592.37","0.29%"
"04/13/2022","592.13","592.13","592.13","578.79","2.71%"
"04/12/2022","576.53","576.53","576.53","573.73","0.53%"
"04/11/2022","573.51","573.51","573.51","510.06","12.40%"
"04/08/2022","510.24","510.24","510.24","509.78","0.21%"
"04/07/2022","509.17","509.17","509.17","509.01","0.00%"
"04/06/2022","509.18","510.12","510.12","509.18","-0.25%"
"04/05/2022","510.47","510.47","510.47","499.63","2.27%"
"04/04/2022","499.13","509.47","509.47","499.13","-1.64%"
"04/01/2022","507.43","507.43","507.43","506.76","0.30%"
"03/31/2022","505.93","506.92","506.92","505.93","-0.11%"
"03/30/2022","506.47","530.93","530.93","506.47","-4.62%"
"03/29/2022","530.99","585.84","585.84","530.99","-9.34%"
"03/28/2022","585.67","601.39","601.39","585.67","-2.77%"
"03/25/2022","602.34","602.34","602.34","600.49","0.21%"
"03/24/2022","601.09","601.09","601.09","600.89","0.33%"
"03/23/2022","599.13","603.51","603.51","599.13","-0.80%"
"03/22/2022","603.95","603.95","603.95","593.89","1.42%"
"03/21/2022","595.51","595.51","595.51","560.14","4.84%"
"03/18/2022","568.02","568.02","568.02","567.91","-0.07%"
"03/17/2022","568.44","592.74","592.74","568.44","-4.25%"
"03/16/2022","593.67","691.08","691.08","593.67","-14.37%"
"03/15/2022","693.30","767.42","767.42","693.30","-9.65%"
"03/14/2022","767.34","767.34","767.34","766.16","0.22%"
"03/11/2022","765.66","765.66","765.66","764.94","-0.04%"
"03/10/2022","765.96","839.00","839.00","765.96","-8.83%"
"03/09/2022","840.13","840.13","840.13","838.52","-0.05%"
"03/08/2022","840.59","979.89","979.89","840.59","-14.28%"
"03/07/2022","980.68","980.68","980.68","779.46","25.86%"
"03/04/2022","779.19","779.19","779.19","658.51","18.24%"
"03/03/2022","658.97","658.97","658.97","522.47","25.62%"
"03/02/2022","524.57","524.57","524.57","522.86","0.75%"
"03/01/2022","520.69","522.88","522.88","520.69","-0.16%"
"02/28/2022","521.55","522.15","522.15","521.55","-0.32%"
"02/25/2022","523.21","523.30","523.30","523.21","0.12%"
"02/24/2022","522.56","522.56","522.56","522.07","-0.21%"
"02/23/2022","523.67","523.67","523.67","523.31","0.00%"
"02/22/2022","523.68","523.68","523.68","522.72","0.17%"
"02/21/2022","522.78","523.03","523.03","522.78","0.02%"
"02/18/2022","522.68","523.07","523.07","522.68","0.04%"
"02/17/2022","522.46","522.67","522.67","522.46","-0.03%"
"02/16/2022","522.60","523.54","523.54","522.60","-0.20%"
"02/15/2022","523.66","523.66","523.66","523.60","-0.18%"
"02/14/2022","524.58","524.58","524.58","524.22","0.39%"
"02/11/2022","522.56","522.56","522.56","489.86","6.31%"
"02/10/2022","491.53","491.53","491.53","489.62","0.37%"
"02/09/2022","489.71","523.68","523.68","489.71","-6.58%"
"02/08/2022","524.23","528.99","528.99","524.23","-0.85%"
"02/07/2022","528.74","528.75","528.75","528.74","-0.26%"
"02/04/2022","530.14","530.14","530.14","529.18","-9.90%"
"02/03/2022","588.40","588.40","588.40","528.87","0.04%"
"02/02/2022","588.14","588.14","588.14","528.85","-0.02%"
"02/01/2022","588.25","588.25","588.25","540.48","-0.98%"
"01/31/2022","594.05","594.05","594.05","548.70","-0.60%"
"01/28/2022","597.65","597.65","597.65","528.91","1.73%"
"01/27/2022","587.49","587.49","587.49","548.67","-1.74%"
"01/26/2022","597.90","597.90","597.90","548.18","-0.01%"
"01/25/2022","597.97","597.97","597.97","548.21","0.08%"
"01/24/2022","597.51","597.51","597.51","529.11","13.15%"
"01/21/2022","528.07","577.60","577.60","577.60","-0.12%"
"01/20/2022","528.71","538.73","538.73","528.71","0.09%"
"01/19/2022","528.23","577.60","577.60","528.23","-8.65%"
"01/18/2022","578.25","578.25","578.25","578.22","0.01%"
"01/17/2022","578.21","578.21","578.21","538.73","7.26%"
"01/14/2022","539.09","539.09","539.09","509.29","5.94%"
"01/13/2022","508.87","509.08","509.08","508.87","-0.01%"
"01/12/2022","508.90","518.65","518.65","508.90","-1.87%"
"01/11/2022","518.60","519.16","519.16","518.60","-0.11%"
"01/10/2022","519.16","519.16","519.16","480.00","8.14%"
"01/07/2022","480.06","480.06","480.06","479.72","-0.06%"
"01/06/2022","480.33","480.33","480.33","480.10","-0.01%"
"01/05/2022","480.37","480.37","480.37","479.78","0.12%"
"01/04/2022","479.78","479.78","479.78","479.74","-0.13%"
"01/03/2022","480.39","480.39","480.39","479.89","0.15%"
"12/31/2021","479.69","479.76","479.76","479.69","0.01%"
"12/30/2021","479.64","479.71","479.71","479.64","-0.05%"
"12/29/2021","479.89","479.89","479.89","479.56","0.06%"
"12/28/2021","479.59","479.62","479.62","479.59","-0.03%"
"12/27/2021","479.71","479.71","479.71","479.65","0.03%"
"12/24/2021","479.59","479.60","479.60","479.59","-0.06%"
"12/23/2021","479.86","479.86","479.86","479.65","0.03%"
"12/22/2021","479.71","479.71","479.71","479.54","-0.08%"
"12/21/2021","480.10","480.10","480.10","479.67","0.12%"
"12/20/2021","479.52","479.52","479.52","479.22","-0.03%"
"12/17/2021","479.66","479.66","479.66","479.51","0.12%"
"12/16/2021","479.08","479.59","479.59","479.08","-0.09%"
"12/15/2021","479.49","479.49","479.49","479.37","-0.03%"
"12/14/2021","479.64","479.64","479.64","479.48","0.14%"
"12/13/2021","478.98","479.43","479.43","478.98","-0.03%"
"12/10/2021","479.10","479.41","479.41","479.10","-0.02%"
"12/09/2021","479.21","479.31","479.31","479.21","-0.01%"
"12/08/2021","479.26","479.29","479.29","479.26","-0.11%"
"12/07/2021","479.79","494.04","494.04","479.79","-2.95%"
"12/06/2021","494.36","494.36","494.36","494.09","0.22%"
"12/03/2021","493.28","493.80","493.80","493.28","-0.22%"
"12/02/2021","494.39","494.39","494.39","494.39","37.82%"
"11/22/2021","358.72","358.72","358.72","358.72","0.04%"
"11/19/2021","358.58","358.65","358.65","358.58","0.03%"
"11/18/2021","358.49","358.60","358.60","358.49","0.03%"
"11/17/2021","358.38","358.62","358.62","358.38","-0.08%"
"11/16/2021","358.65","358.65","358.65","358.53","-0.03%"
"11/15/2021","358.74","358.74","358.74","358.55","0.01%"
"11/12/2021","358.71","358.71","358.71","358.70","0.03%"
"11/11/2021","358.61","358.64","358.64","358.61","-0.19%"
"11/10/2021","359.31","359.31","359.31","358.56","0.29%"
"11/09/2021","358.28","358.28","358.28","358.28","-0.16%"
"11/08/2021","358.87","358.87","358.87","358.87","0.09%"
"10/25/2021","358.54","358.54","358.54","358.54","-0.01%"
"10/22/2021","358.59","358.59","358.59","358.53","-0.09%"
"10/21/2021","358.90","358.90","358.90","358.58","0.13%"
"10/20/2021","358.43","358.58","358.58","358.43","0.00%"
"10/19/2021","358.42","358.42","358.42","358.40","-0.08%"
"10/18/2021","358.72","358.78","358.78","358.72","-0.04%"
"10/15/2021","358.87","358.87","358.87","358.87","0.14%"
"10/04/2021","358.38","358.38","358.38","358.38","0.05%"
"10/01/2021","358.21","358.26","358.26","358.21","-0.03%"
"09/30/2021","358.33","358.36","358.36","358.33","0.00%"
"09/29/2021","358.32","358.34","358.34","358.32","-0.03%"
"09/28/2021","358.43","358.43","358.43","358.41","-0.02%"
"09/27/2021","358.50","358.50","358.50","358.29","0.03%"
"09/24/2021","358.40","358.41","358.41","358.40","-0.08%"
"09/23/2021","358.70","358.70","358.70","358.43","0.05%"
"09/22/2021","358.52","358.52","358.52","358.33","0.05%"
"09/21/2021","358.33","358.38","358.38","358.33","0.06%"
"09/20/2021","358.11","358.30","358.30","358.11","4.43%"
"09/17/2021","342.93","342.93","342.93","342.83","-0.02%"
"09/16/2021","342.99","342.99","342.99","342.86","0.03%"
"09/15/2021","342.87","342.87","342.87","342.82","0.04%"
"09/14/2021","342.72","342.84","342.84","342.72","-0.01%"
"09/13/2021","342.77","342.82","342.82","342.77","-0.04%"
"09/10/2021","342.91","342.91","342.91","342.80","0.05%"
"09/09/2021","342.74","342.80","342.80","342.74","-0.01%"
"09/08/2021","342.76","342.77","342.77","342.76","-0.05%"
"09/07/2021","342.92","342.92","342.92","342.83","0.04%"
"09/06/2021","342.77","342.78","342.78","342.77","0.00%"
"09/03/2021","342.76","342.76","342.76","342.75","0.01%"
"09/02/2021","342.72","342.76","342.76","342.72","-0.01%"
"09/01/2021","342.74","342.80","342.80","342.74","0.01%"
"08/31/2021","342.72","342.72","342.72","342.69","0.03%"
"08/30/2021","342.62","342.68","342.68","342.62","0.02%"
"08/27/2021","342.54","342.68","342.68","342.54","-0.05%"
"08/26/2021","342.70","342.70","342.70","342.66","-0.03%"
"08/25/2021","342.81","342.81","342.81","342.71","0.01%"
"08/24/2021","342.78","342.78","342.78","342.74","0.04%"
"08/23/2021","342.63","342.74","342.74","342.63","-0.02%"
"08/20/2021","342.70","342.70","342.70","342.63","0.01%"
"08/19/2021","342.65","342.65","342.65","342.64","-0.01%"
"08/18/2021","342.68","342.71","342.71","342.68","-0.01%"
"08/17/2021","342.71","342.71","342.71","342.64","0.06%"
"08/16/2021","342.49","342.49","342.49","342.47","0.00%"
"08/13/2021","342.50","342.61","342.61","342.50","-0.07%"
"08/12/2021","342.73","342.73","342.73","342.60","0.08%"
"08/11/2021","342.47","342.62","342.62","342.47","-0.06%"
"08/10/2021","342.69","342.69","342.69","342.55","0.01%"
"08/09/2021","342.65","342.65","342.65","342.59","-0.03%"
"08/06/2021","342.75","342.75","342.75","342.62","-0.01%"
"08/05/2021","342.79","342.79","342.79","342.65","0.04%"
"08/04/2021","342.67","342.67","342.67","342.59","0.05%"
"08/03/2021","342.49","342.53","342.53","342.49","0.04%"
"08/02/2021","342.36","342.42","342.42","342.36","-0.01%"
"07/30/2021","342.39","342.46","342.46","342.39","-0.06%"
"07/29/2021","342.60","342.60","342.60","342.57","0.00%"
"07/28/2021","342.59","342.59","342.59","342.52","0.06%"
"07/27/2021","342.40","342.52","342.52","342.40","-0.04%"
"07/26/2021","342.54","342.54","342.54","342.45","0.01%"
"07/23/2021","342.51","342.51","342.51","342.51","0.05%"
"07/22/2021","342.34","342.46","342.46","342.34","-0.08%"
"07/21/2021","342.63","342.63","342.63","342.40","0.09%"
"07/20/2021","342.33","342.37","342.37","342.33","0.10%"
"07/19/2021","341.98","342.35","342.35","341.98","-0.13%"
"07/16/2021","342.43","342.48","342.48","342.43","0.03%"
"07/15/2021","342.33","342.37","342.37","342.33","0.04%"
"07/14/2021","342.21","342.35","342.35","342.21","-0.11%"
"07/13/2021","342.58","342.58","342.58","342.38","0.06%"
"07/12/2021","342.39","342.39","342.39","342.34","-0.05%"
"07/09/2021","342.56","342.56","342.56","342.47","0.13%"
"07/08/2021","342.12","342.37","342.37","342.12","-0.04%"
"07/07/2021","342.27","342.37","342.37","342.27","0.05%"
"07/06/2021","342.09","342.33","342.33","342.09","-0.06%"
"07/05/2021","342.30","342.30","342.30","342.30","0.06%"
"07/02/2021","342.08","342.27","342.27","342.08","-0.08%"
"07/01/2021","342.36","342.36","342.36","342.33","0.04%"
"06/30/2021","342.22","342.27","342.27","342.22","-0.01%"
"06/29/2021","342.25","342.25","342.25","342.25","0.04%"
"06/28/2021","342.13","342.22","342.22","342.13","-0.06%"
"06/25/2021","342.32","342.32","342.32","342.24","0.01%"
"06/24/2021","342.27","342.27","342.27","342.21","-0.04%"
"06/23/2021","342.39","342.39","342.39","342.21","0.08%"
"06/22/2021","342.10","342.19","342.19","342.10","-0.04%"
"06/21/2021","342.24","342.24","342.24","342.19","0.00%"
"06/18/2021","342.24","342.24","342.24","342.23","0.03%"
"06/17/2021","342.15","342.51","342.51","342.15","-0.18%"
"06/16/2021","342.77","342.77","342.77","342.27","0.09%"
"06/15/2021","342.46","342.46","342.46","342.40","-0.04%"
"06/14/2021","342.60","342.60","342.60","342.48","0.01%"
"06/11/2021","342.56","342.56","342.56","342.45","0.05%"
"06/10/2021","342.38","342.43","342.43","342.38","0.03%"
"06/09/2021","342.29","342.40","342.40","342.29","0.00%"
"06/08/2021","342.28","342.37","342.37","342.28","-0.03%"
"06/07/2021","342.38","342.38","342.38","342.37","0.07%"
"06/04/2021","342.14","342.35","342.35","342.14","-0.11%"
"06/03/2021","342.50","342.50","342.50","342.35","0.06%"
"06/02/2021","342.29","342.36","342.36","342.29","-0.04%"
"06/01/2021","342.43","342.43","342.43","342.42","0.00%"
"05/31/2021","342.43","342.43","342.43","342.35","0.04%"
"05/28/2021","342.28","342.33","342.33","342.28","-0.03%"
"05/27/2021","342.37","342.37","342.37","342.23","0.03%"
"05/26/2021","342.27","342.27","342.27","342.23","0.06%"
"05/25/2021","342.06","342.18","342.18","342.06","-0.01%"
"05/24/2021","342.09","342.17","342.17","342.09","-0.03%"
"05/21/2021","342.19","342.19","342.19","342.12","0.06%"
"05/20/2021","342.00","342.12","342.12","342.00","-0.08%"
"05/19/2021","342.29","342.29","342.29","342.15","0.06%"
"05/18/2021","342.09","342.12","342.12","342.09","0.00%"
"05/17/2021","342.10","342.10","342.10","342.09","0.01%"
"05/14/2021","342.06","342.06","342.06","342.05","0.04%"
"05/13/2021","341.93","342.03","342.03","341.93","-0.11%"
"05/12/2021","342.29","342.29","342.29","342.05","0.06%"
"05/11/2021","342.07","342.07","342.07","341.96","0.02%"
"05/10/2021","341.99","342.00","342.00","341.99","0.04%"
"05/07/2021","341.84","342.02","342.02","341.84","-0.04%"
"05/06/2021","341.96","342.00","342.00","341.96","0.02%"
"05/05/2021","341.88","341.95","341.95","341.88","-0.01%"
"05/04/2021","341.92","341.92","341.92","341.92","0.01%"
"05/03/2021","341.89","341.94","341.94","341.89","0.00%"
"04/30/2021","341.90","341.96","341.96","341.90","-0.01%"
"04/29/2021","341.95","341.95","341.95","341.90","0.04%"
"04/28/2021","341.80","341.88","341.88","341.80","-0.06%"
"04/27/2021","341.99","341.99","341.99","341.88","0.01%"
"04/26/2021","341.94","341.94","341.94","341.93","-0.02%"
"04/23/2021","342.00","342.00","342.00","341.92","0.02%"
"04/22/2021","341.92","341.92","341.92","341.87","0.01%"
"04/21/2021","341.90","341.90","341.90","341.90","0.04%"
"04/20/2021","341.76","341.83","341.83","341.76","0.00%"
"04/19/2021","341.76","341.76","341.76","341.73","-0.03%"
"04/16/2021","341.86","341.86","341.86","341.85","0.08%"
"04/15/2021","341.57","341.80","341.80","341.57","-0.06%"
"04/14/2021","341.78","341.78","341.78","341.68","0.09%"
"04/13/2021","341.46","341.69","341.69","341.46","-0.10%"
"04/12/2021","341.79","341.79","341.79","341.70","0.01%"
"04/09/2021","341.74","341.74","341.74","341.64","0.07%"
"04/08/2021","341.50","341.64","341.64","341.50","-0.03%"
"04/07/2021","341.59","341.65","341.65","341.59","0.07%"
"04/06/2021","341.35","341.55","341.55","341.35","-0.03%"
"04/05/2021","341.44","341.58","341.58","341.44","-0.15%"
"04/02/2021","341.95","341.95","341.95","341.62","0.12%"
"04/01/2021","341.55","341.67","341.67","341.55","-0.06%"
"03/31/2021","341.75","341.75","341.75","341.71","0.00%"
"03/30/2021","341.75","341.75","341.75","341.67","-0.01%"
"03/29/2021","341.79","341.79","341.79","341.60","0.01%"
"03/26/2021","341.77","341.77","341.77","341.63","0.02%"
"03/25/2021","341.69","341.71","341.71","341.69","0.01%"
"03/24/2021","341.64","341.64","341.64","341.60","0.04%"
"03/23/2021","341.51","341.64","341.64","341.51","-0.03%"
"03/22/2021","341.60","341.60","341.60","341.56","6.85%"
"03/19/2021","319.70","319.70","319.70","319.66","-0.03%"
"03/18/2021","319.79","319.79","319.79","319.65","0.07%"
"03/17/2021","319.57","319.69","319.69","319.57","-0.01%"
"03/16/2021","319.60","319.61","319.61","319.60","-0.01%"
"03/15/2021","319.63","319.66","319.66","319.63","-0.06%"
"03/12/2021","319.81","319.81","319.81","319.70","0.06%"
"03/11/2021","319.63","319.64","319.64","319.63","0.02%"
"03/10/2021","319.56","319.58","319.58","319.56","0.02%"
"03/09/2021","319.49","319.57","319.57","319.49","-0.09%"
"03/08/2021","319.77","319.77","319.77","319.69","0.04%"
"03/05/2021","319.63","319.70","319.70","319.63","-0.04%"
"03/04/2021","319.75","319.75","319.75","319.65","-0.01%"
"03/03/2021","319.79","319.79","319.79","319.65","0.06%"
"03/02/2021","319.60","319.62","319.62","319.60","-0.02%"
"03/01/2021","319.66","319.66","319.66","319.63","0.08%"
"02/26/2021","319.42","319.42","319.42","319.41","-0.22%"
"02/25/2021","320.12","320.12","320.12","319.72","0.13%"
"02/24/2021","319.69","319.69","319.69","319.61","0.03%"
"02/23/2021","319.61","356.76","356.76","319.61","-10.44%"
"02/22/2021","356.85","356.87","356.87","356.85","0.00%"
"02/19/2021","356.86","356.86","356.86","356.77","0.05%"
"02/18/2021","356.69","356.69","356.69","356.66","0.03%"
"02/17/2021","356.58","356.63","356.63","356.58","-0.08%"
"02/16/2021","356.86","356.86","356.86","356.73","0.06%"
