"Date","Price","Open","High","Low","Vol.","Change %"
"08/19/2024","9,028","8,851","9,083","8,673","5.28M","1.84%"
"08/16/2024","8,865","8,505","8,890","8,505","7.90M","3.01%"
"08/15/2024","8,606","8,500","8,684","8,430","4.89M","1.28%"
"08/14/2024","8,497","8,300","8,518","8,290","5.99M","1.97%"
"08/13/2024","8,333","8,300","8,372","8,219","4.02M","0.52%"
"08/12/2024","8,290","8,226","8,300","8,052","4.80M","-0.19%"
"08/08/2024","8,306","7,640","8,306","7,640","15.24M","10.45%"
"08/07/2024","7,520","7,384","7,546","7,382","4.46M","3.44%"
"08/06/2024","7,270","7,450","7,469","7,175","4.70M","-2.56%"
"08/05/2024","7,461","7,450","7,474","7,043","7.90M","-0.71%"
"08/02/2024","7,514","7,719","7,761","7,460","4.93M","-2.87%"
"08/01/2024","7,736","7,900","7,975","7,672","2.81M","-2.21%"
"07/31/2024","7,911","7,650","7,974","7,627","6.76M","2.97%"
"07/30/2024","7,683","7,640","7,820","7,577","3.87M","1.47%"
"07/29/2024","7,572","7,670","7,761","7,572","3.06M","-1.99%"
"07/26/2024","7,726","7,694","7,819","7,641","2.22M","0.31%"
"07/25/2024","7,702","7,617","7,754","7,442","4.41M","0.35%"
"07/24/2024","7,675","7,596","7,875","7,571","3.40M","0.35%"
"07/23/2024","7,648","7,500","7,730","7,352","4.78M","2.44%"
"07/22/2024","7,466","7,526","7,552","7,443","2.85M","-0.74%"
"07/19/2024","7,522","7,325","7,527","7,302","3.75M","1.69%"
"07/18/2024","7,397","7,570","7,654","7,292","9.48M","-2.21%"
"07/17/2024","7,564","7,895","7,916","7,564","5.07M","-3.66%"
"07/16/2024","7,851","7,955","8,022","7,834","4.26M","-2.63%"
"07/15/2024","8,063","8,300","8,300","7,875","7.97M","-1.61%"
"07/12/2024","8,195","8,199","8,253","8,128","1.85M","-0.05%"
"07/11/2024","8,199","8,250","8,265","8,030","2.44M","0.00%"
"07/10/2024","8,199","8,146","8,318","8,115","2.48M","-0.18%"
"07/09/2024","8,214","8,181","8,313","8,101","2.90M","0.42%"
"07/08/2024","8,180","8,330","8,330","8,150","3.48M","-1.85%"
"07/05/2024","8,334","8,395","8,424","8,250","2.07M","-0.31%"
"07/04/2024","8,360","8,275","8,422","8,231","2.99M","0.72%"
"07/03/2024","8,300","8,211","8,395","8,211","3.05M","1.22%"
"07/02/2024","8,200","8,599","8,600","8,163","3.67M","-4.01%"
"07/01/2024","8,543","8,531","8,842","8,531","2.79M","0.58%"
"06/28/2024","8,494","8,279","8,651","8,149","5.51M","2.72%"
"06/27/2024","8,269","8,300","8,300","7,980","3.48M","0.49%"
"06/26/2024","8,229","8,405","8,546","8,187","3.59M","-2.65%"
"06/25/2024","8,453","8,483","8,525","8,399","3.45M","-0.88%"
"06/24/2024","8,528","8,510","8,631","8,458","2.95M","0.19%"
"06/21/2024","8,512","8,620","8,800","8,502","14.52M","-0.67%"
"06/20/2024","8,569","8,845","8,885","8,494","15.79M","-2.63%"
"06/19/2024","8,800","8,717","9,134","8,680","11.73M","2.50%"
"06/18/2024","8,585","8,225","8,845","8,225","9.60M","4.38%"
"06/14/2024","8,225","7,830","8,467","7,830","8.21M","5.29%"
"06/13/2024","7,812","8,095","8,156","7,802","5.55M","-3.67%"
"06/12/2024","8,110","8,040","8,190","7,992","6.42M","1.65%"
"06/11/2024","7,978","8,054","8,200","7,978","4.95M","-0.55%"
"06/10/2024","8,022","8,070","8,103","7,959","4.45M","-0.59%"
"06/07/2024","8,070","8,060","8,207","7,988","4.58M","-1.75%"
"06/06/2024","8,214","8,354","8,354","8,129","2.74M","0.21%"
"06/05/2024","8,197","8,060","8,306","8,060","4.02M","0.33%"
"06/04/2024","8,170","8,439","8,511","8,154","5.04M","-3.19%"
"06/03/2024","8,439","8,210","8,531","8,210","3.69M","2.84%"
"05/31/2024","8,206","8,315","8,500","8,185","11.97M","-3.69%"
"05/30/2024","8,520","8,500","8,523","8,301","4.18M","0.24%"
"05/28/2024","8,500","8,410","8,549","8,366","3.49M","0.50%"
"05/27/2024","8,458","8,500","8,673","8,458","2.16M","-1.74%"
"05/24/2024","8,608","8,576","8,713","8,469","2.94M","0.50%"
"05/23/2024","8,565","8,700","8,967","8,502","5.43M","-3.09%"
"05/22/2024","8,838","8,701","8,919","8,655","4.00M","1.70%"
"05/21/2024","8,690","8,500","8,726","8,424","3.03M","2.24%"
"05/20/2024","8,500","8,600","8,662","8,350","5.75M","-1.36%"
"05/17/2024","8,617","8,372","8,694","8,274","6.30M","3.35%"
"05/16/2024","8,338","8,750","8,799","8,337","5.86M","-3.55%"
"05/15/2024","8,645","8,559","8,767","8,406","4.24M","1.92%"
"05/14/2024","8,482","9,205","9,209","8,482","8.23M","-8.50%"
"05/13/2024","9,270","9,342","9,454","9,230","2.97M","-1.38%"
"05/10/2024","9,400","9,420","9,589","9,378","3.58M","0.02%"
"05/09/2024","9,398","9,352","9,446","9,328","3.67M","-0.19%"
"05/08/2024","9,416","9,375","9,416","9,336","3.16M","0.41%"
"05/07/2024","9,378","9,455","9,456","9,306","2.76M","0.42%"
"05/06/2024","9,339","9,523","9,523","9,339","3.68M","-0.34%"
"05/03/2024","9,371","9,465","9,518","9,275","7.58M","1.20%"
"05/02/2024","9,260","9,102","9,535","9,102","7.85M","2.23%"
"04/30/2024","9,058","9,090","9,355","8,973","8.38M","-0.35%"
"04/29/2024","9,090","8,715","9,100","8,606","5.49M","5.27%"
"04/26/2024","8,635","8,400","8,680","8,400","4.32M","2.90%"
"04/25/2024","8,392","8,270","8,392","8,266","3.86M","0.78%"
"04/24/2024","8,327","8,311","8,353","8,224","3.90M","0.34%"
"04/23/2024","8,299","8,401","8,444","8,200","3.04M","0.00%"
"04/22/2024","8,299","8,210","8,466","8,210","4.13M","1.10%"
"04/19/2024","8,209","8,150","8,256","8,028","4.96M","0.11%"
"04/18/2024","8,200","8,153","8,268","7,988","7.34M","1.90%"
"04/17/2024","8,047","8,155","8,230","8,000","7.56M","-4.60%"
"04/16/2024","8,435","8,686","8,686","8,406","6.45M","-3.32%"
"04/15/2024","8,725","8,888","9,046","8,675","5.00M","-3.20%"
"04/12/2024","9,013","9,203","9,256","8,890","5.09M","-2.66%"
"04/11/2024","9,259","9,342","9,413","9,081","5.09M","0.18%"
"04/10/2024","9,242","9,187","9,400","9,164","4.74M","0.61%"
"04/09/2024","9,186","9,341","9,445","9,186","5.39M","-2.38%"
"04/08/2024","9,410","9,600","9,876","9,355","6.41M","-3.05%"
"04/05/2024","9,706","9,660","9,729","9,504","7.00M","-0.99%"
"04/04/2024","9,803","9,250","9,818","9,160","5.64M","5.94%"
"04/03/2024","9,253","9,223","9,438","9,001","7.94M","0.21%"
"04/02/2024","9,234","9,375","9,574","9,162","6.57M","-1.49%"
"03/28/2024","9,374","9,577","9,675","9,279","5.63M","-0.27%"
"03/27/2024","9,399","9,220","9,508","9,045","6.49M","1.97%"
"03/26/2024","9,217","9,190","9,313","9,044","5.52M","0.40%"
"03/25/2024","9,180","8,930","9,300","8,868","6.47M","1.59%"
"03/22/2024","9,036","8,590","9,330","8,520","8.77M","7.41%"
"03/20/2024","8,413","8,350","8,500","8,161","11.73M","0.36%"
"03/19/2024","8,383","8,441","8,511","8,251","4.73M","-1.17%"
"03/18/2024","8,482","8,456","8,820","8,401","5.71M","-1.70%"
"03/15/2024","8,629","8,498","8,630","8,386","15.91M","2.29%"
"03/14/2024","8,436","8,528","8,533","8,337","5.78M","-0.13%"
"03/13/2024","8,447","8,560","8,593","8,375","3.98M","0.56%"
"03/12/2024","8,400","8,644","8,800","8,400","4.63M","-2.77%"
"03/11/2024","8,639","8,233","8,680","8,233","4.90M","3.57%"
"03/08/2024","8,341","8,615","8,615","8,210","5.12M","-2.92%"
"03/07/2024","8,592","8,615","8,615","8,362","2.78M","-0.30%"
"03/06/2024","8,618","8,209","8,618","8,209","3.48M","4.30%"
"03/05/2024","8,263","8,700","8,701","8,187","5.44M","-4.64%"
"03/04/2024","8,665","8,387","8,736","8,387","5.19M","3.08%"
"03/01/2024","8,406","8,000","8,439","7,753","9.35M","0.67%"
"02/29/2024","8,350","8,390","8,494","8,151","10.48M","-0.83%"
"02/28/2024","8,420","8,950","8,969","8,289","5.24M","-5.92%"
"02/27/2024","8,950","8,780","8,975","8,705","4.52M","1.94%"
"02/26/2024","8,780","8,690","8,781","8,495","4.55M","2.88%"
"02/23/2024","8,534","8,656","8,700","8,489","2.45M","-2.68%"
"02/22/2024","8,769","8,555","8,769","8,555","4.59M","2.53%"
"02/21/2024","8,553","8,660","8,699","8,480","6.33M","-0.59%"
"02/20/2024","8,604","9,040","9,049","8,527","8.72M","-4.85%"
"02/19/2024","9,043","9,090","9,125","9,022","3.60M","-0.63%"
"02/16/2024","9,100","9,243","9,309","8,952","5.25M","-1.39%"
"02/15/2024","9,228","9,250","9,300","9,218","3.48M","-0.67%"
"02/14/2024","9,290","9,300","9,379","9,226","3.45M","0.41%"
"02/13/2024","9,252","9,380","9,424","9,191","5.72M","-1.57%"
"02/12/2024","9,400","9,228","9,400","9,177","2.63M","1.83%"
"02/09/2024","9,231","9,300","9,381","9,161","2.21M","-0.91%"
"02/08/2024","9,316","9,326","9,377","9,124","2.59M","-0.60%"
"02/07/2024","9,372","9,540","9,574","9,280","3.29M","-1.33%"
"02/06/2024","9,498","9,530","9,583","9,309","3.35M","1.88%"
"02/05/2024","9,323","9,488","9,488","9,258","3.09M","-1.66%"
"02/02/2024","9,480","9,619","9,935","9,390","5.01M","-1.03%"
"02/01/2024","9,579","9,545","9,585","9,301","4.50M","0.26%"
"01/31/2024","9,554","9,640","9,640","9,310","7.07M","-1.02%"
"01/30/2024","9,652","10,000","10,051","9,317","6.97M","-3.48%"
"01/29/2024","10,000","10,400","10,424","10,000","3.76M","-4.16%"
"01/26/2024","10,434","10,000","10,434","9,939","2.57M","3.16%"
"01/25/2024","10,114","10,500","10,515","9,928","3.78M","-3.48%"
"01/24/2024","10,479","10,540","10,649","10,389","2.44M","-0.44%"
"01/23/2024","10,525","10,400","10,585","10,314","4.10M","-0.72%"
"01/22/2024","10,601","10,808","10,808","10,479","1.95M","0.29%"
"01/19/2024","10,570","10,600","10,892","10,513","3.67M","-1.81%"
"01/18/2024","10,765","10,714","10,874","10,640","3.45M","-0.03%"
"01/17/2024","10,768","10,801","10,947","10,717","3.43M","-2.29%"
"01/16/2024","11,020","10,901","11,105","10,816","2.24M","-0.72%"
"01/15/2024","11,100","11,220","11,239","10,877","4.54M","-0.80%"
"01/12/2024","11,189","11,290","11,290","11,008","2.19M","-0.29%"
"01/11/2024","11,222","11,138","11,282","10,938","3.31M","0.81%"
"01/10/2024","11,132","11,300","11,300","11,029","3.91M","-0.59%"
"01/09/2024","11,198","11,123","11,286","11,102","2.57M","0.67%"
"01/08/2024","11,123","11,100","11,350","11,062","2.31M","-1.59%"
"01/05/2024","11,303","11,349","11,349","11,127","1.90M","-0.04%"
"01/04/2024","11,308","11,201","11,526","11,188","2.62M","-0.81%"
"01/03/2024","11,400","11,350","11,491","11,300","2.50M","-1.13%"
"01/02/2024","11,530","11,700","11,700","11,433","1.82M","-0.17%"
"12/29/2023","11,550","11,409","11,569","11,409","2.21M","1.50%"
"12/28/2023","11,379","11,396","11,600","11,379","1.93M","-1.05%"
"12/27/2023","11,500","11,050","11,800","11,050","4.63M","1.45%"
"12/22/2023","11,336","11,216","11,469","11,030","1.40M","1.07%"
"12/21/2023","11,216","11,153","11,216","10,730","10.91M","1.35%"
"12/20/2023","11,067","11,100","11,233","11,067","3.49M","-0.39%"
"12/19/2023","11,110","11,200","11,219","11,026","3.60M","0.00%"
"12/18/2023","11,110","11,400","11,621","11,110","5.74M","-2.54%"
"12/14/2023","11,400","10,800","11,400","10,794","18.50M","6.00%"
"12/13/2023","10,755","10,700","10,823","10,649","4.04M","0.50%"
"12/12/2023","10,702","10,655","11,000","10,655","4.02M","-0.50%"
"12/11/2023","10,756","10,546","10,829","10,500","4.82M","2.31%"
"12/08/2023","10,513","10,541","10,645","10,431","3.41M","0.55%"
"12/07/2023","10,455","10,700","10,700","10,388","4.92M","-1.57%"
"12/06/2023","10,622","10,366","10,706","10,302","4.21M","3.13%"
"12/05/2023","10,300","10,335","10,430","10,195","4.34M","-0.33%"
"12/04/2023","10,334","10,350","10,370","10,223","2.47M","-0.02%"
"12/01/2023","10,336","10,294","10,520","10,239","4.55M","0.41%"
"11/30/2023","10,294","10,100","10,315","10,003","10.92M","1.92%"
"11/29/2023","10,100","10,175","10,204","9,992","4.30M","-1.29%"
"11/28/2023","10,232","10,100","10,235","10,090","3.91M","0.66%"
"11/27/2023","10,165","10,157","10,316","10,129","4.41M","-0.42%"
"11/24/2023","10,208","10,080","10,229","9,997","4.86M","1.55%"
"11/23/2023","10,052","9,900","10,052","9,662","3.83M","4.37%"
"11/22/2023","9,631","9,681","9,809","9,601","2.83M","-1.81%"
"11/21/2023","9,809","9,555","9,899","9,555","5.10M","2.36%"
"11/20/2023","9,583","9,380","9,599","9,337","2.66M","2.27%"
"11/17/2023","9,370","9,400","9,528","9,323","3.21M","-0.60%"
"11/16/2023","9,427","9,680","9,680","9,297","4.70M","-0.82%"
"11/15/2023","9,505","9,339","9,718","9,339","5.41M","1.76%"
"11/14/2023","9,341","9,159","9,341","9,126","5.49M","2.48%"
"11/13/2023","9,115","9,400","9,536","9,109","6.17M","-2.14%"
"11/10/2023","9,314","9,550","9,550","9,214","5.28M","-2.05%"
"11/09/2023","9,509","9,530","9,638","9,410","3.41M","0.05%"
"11/08/2023","9,504","9,650","9,650","9,328","5.66M","-0.48%"
"11/07/2023","9,550","9,950","10,071","9,443","5.74M","-1.84%"
"11/06/2023","9,729","9,700","9,800","9,617","3.66M","1.00%"
"11/03/2023","9,633","9,385","9,677","9,328","7.57M","3.87%"
"11/02/2023","9,274","9,430","9,448","8,700","9.26M","-0.26%"
"11/01/2023","9,298","9,075","9,409","9,005","7.16M","2.20%"
"10/31/2023","9,098","9,439","9,509","9,038","10.09M","-3.61%"
"10/30/2023","9,439","10,200","10,243","9,399","7.89M","-6.66%"
"10/27/2023","10,112","10,000","10,233","9,886","7.98M","1.12%"
"10/26/2023","10,000","10,254","10,254","9,867","6.98M","-3.35%"
"10/25/2023","10,347","10,400","10,479","10,185","3.80M","-1.33%"
"10/24/2023","10,486","10,450","10,600","10,338","3.53M","0.09%"
"10/23/2023","10,477","10,504","10,538","10,351","4.94M","-0.12%"
"10/20/2023","10,490","10,580","10,657","10,434","4.35M","-1.61%"
"10/19/2023","10,662","10,675","10,788","10,570","3.60M","-1.71%"
"10/18/2023","10,848","10,870","10,904","10,672","3.45M","-0.02%"
"10/17/2023","10,850","10,974","10,974","10,772","2.72M","0.00%"
"10/16/2023","10,850","10,675","10,903","10,631","3.76M","0.89%"
"10/13/2023","10,754","10,922","10,929","10,688","2.77M","-1.95%"
"10/12/2023","10,968","11,205","11,235","10,869","2.98M","-1.90%"
"10/11/2023","11,180","11,000","11,180","10,950","4.92M","1.64%"
"10/10/2023","11,000","11,100","11,100","10,673","7.16M","0.49%"
"10/09/2023","10,946","11,066","11,199","10,791","3.62M","-1.83%"
"10/06/2023","11,150","11,390","11,424","11,075","2.67M","-1.09%"
"10/05/2023","11,273","11,190","11,362","11,000","3.96M","1.50%"
"10/04/2023","11,106","10,950","11,167","10,862","3.74M","1.37%"
"10/03/2023","10,956","11,009","11,240","10,901","2.75M","-0.82%"
"10/02/2023","11,047","11,285","11,321","11,047","3.07M","-2.11%"
"09/29/2023","11,285","11,380","11,482","11,255","4.64M","0.11%"
"09/28/2023","11,273","11,345","11,345","11,121","3.66M","0.08%"
"09/27/2023","11,264","11,348","11,432","11,191","3.07M","-0.82%"
"09/26/2023","11,357","11,250","11,409","11,132","5.58M","0.42%"
"09/22/2023","11,310","11,581","11,661","11,288","9.77M","-2.45%"
"09/21/2023","11,594","11,710","11,744","11,371","14.02M","-1.65%"
"09/20/2023","11,789","11,699","11,885","11,544","6.76M","1.07%"
"09/19/2023","11,664","11,851","11,957","11,650","3.73M","-1.59%"
"09/18/2023","11,852","12,121","12,137","11,811","2.41M","-2.05%"
"09/15/2023","12,100","12,065","12,201","12,011","9.84M","0.29%"
"09/14/2023","12,065","12,130","12,238","11,999","5.32M","-0.76%"
"09/13/2023","12,157","12,320","12,320","11,948","4.26M","-0.35%"
"09/12/2023","12,200","12,150","12,319","12,094","3.27M","0.26%"
"09/11/2023","12,168","12,430","12,468","12,168","3.50M","-0.46%"
"09/08/2023","12,224","12,400","12,400","12,111","2.95M","0.08%"
"09/07/2023","12,214","12,250","12,314","12,108","2.66M","0.30%"
"09/06/2023","12,177","12,201","12,432","12,011","3.97M","-1.66%"
"09/05/2023","12,382","12,250","12,464","12,089","4.28M","0.38%"
"09/04/2023","12,335","12,175","12,475","12,154","2.28M","0.67%"
"09/01/2023","12,253","12,139","12,525","12,074","3.26M","1.84%"
"08/31/2023","12,032","12,655","12,655","12,032","12.50M","-3.82%"
"08/30/2023","12,510","12,550","12,681","12,475","2.52M","0.20%"
"08/29/2023","12,485","12,690","12,690","12,471","2.36M","-0.91%"
"08/28/2023","12,600","12,455","12,642","12,442","2.45M","0.81%"
"08/25/2023","12,499","12,690","12,690","12,470","2.15M","-0.67%"
"08/24/2023","12,583","12,700","12,810","12,529","2.07M","-0.50%"
"08/23/2023","12,646","12,717","12,772","12,582","2.62M","-0.51%"
"08/22/2023","12,711","13,115","13,116","12,594","4.69M","-2.07%"
"08/21/2023","12,980","12,874","13,125","12,874","3.62M","0.99%"
"08/18/2023","12,853","13,000","13,042","12,638","3.86M","-2.55%"
"08/17/2023","13,190","13,270","13,373","13,029","4.52M","-0.86%"
"08/16/2023","13,305","13,550","13,550","13,149","2.85M","-0.77%"
"08/15/2023","13,408","13,748","13,748","13,302","3.30M","-1.31%"
"08/14/2023","13,586","13,331","14,289","13,326","8.99M","4.91%"
"08/11/2023","12,950","12,687","13,179","12,687","3.34M","-0.32%"
"08/10/2023","12,992","12,500","13,193","12,100","5.40M","2.96%"
"08/08/2023","12,619","12,550","12,800","12,550","3.81M","-0.64%"
"08/07/2023","12,700","12,856","12,923","12,593","2.29M","-0.84%"
"08/04/2023","12,807","12,818","12,880","12,703","4.97M","0.22%"
"08/03/2023","12,779","12,957","12,957","12,507","8.27M","-1.31%"
"08/02/2023","12,949","14,000","14,017","12,735","9.95M","-7.67%"
"08/01/2023","14,024","14,039","14,269","13,914","3.01M","0.14%"
"07/31/2023","14,005","14,140","14,299","13,785","4.08M","-0.18%"
"07/28/2023","14,030","13,872","14,169","13,872","2.59M","-0.28%"
"07/27/2023","14,069","13,505","14,155","13,505","3.71M","2.77%"
"07/26/2023","13,690","13,549","13,700","13,443","2.74M","1.04%"
"07/25/2023","13,549","13,400","13,635","13,380","3.10M","0.55%"
"07/24/2023","13,475","13,250","13,590","13,250","3.20M","0.56%"
"07/21/2023","13,400","13,400","13,550","13,369","3.20M","-0.72%"
"07/20/2023","13,497","13,400","13,565","13,318","4.55M","0.28%"
"07/19/2023","13,459","13,700","13,700","13,400","5.21M","-0.45%"
"07/18/2023","13,520","13,800","13,800","13,376","5.10M","-0.65%"
"07/17/2023","13,608","13,300","13,772","13,300","4.62M","0.98%"
"07/14/2023","13,476","13,710","13,710","13,432","3.25M","-1.06%"
"07/13/2023","13,620","13,324","13,835","13,324","4.18M","-0.26%"
"07/12/2023","13,655","13,301","13,754","13,301","3.88M","1.71%"
"07/11/2023","13,425","13,125","13,443","13,125","4.17M","1.59%"
"07/10/2023","13,215","13,200","13,336","13,189","2.79M","-1.33%"
"07/07/2023","13,393","13,309","13,505","13,202","3.36M","1.02%"
"07/06/2023","13,258","13,451","13,483","13,191","3.92M","-2.62%"
"07/05/2023","13,615","13,504","13,689","13,420","3.22M","-0.07%"
"07/04/2023","13,625","13,705","13,811","13,564","2.84M","-1.00%"
"07/03/2023","13,762","13,815","13,928","13,706","3.87M","-0.38%"
"06/30/2023","13,815","13,875","13,955","13,565","3.42M","0.18%"
"06/29/2023","13,790","14,000","14,000","13,634","2.70M","0.17%"
"06/28/2023","13,767","13,665","13,843","13,600","2.50M","0.75%"
"06/27/2023","13,665","13,799","13,852","13,407","3.08M","-0.17%"
"06/26/2023","13,688","13,633","13,773","13,502","2.90M","0.66%"
"06/23/2023","13,598","13,771","13,771","13,407","1.88M","-0.99%"
"06/22/2023","13,734","13,500","13,790","13,500","2.42M","-0.23%"
"06/21/2023","13,765","13,600","13,937","13,600","3.90M","0.07%"
"06/20/2023","13,756","13,875","14,126","13,590","7.72M","-2.34%"
"06/19/2023","14,085","14,169","14,390","13,947","4.29M","-0.62%"
"06/15/2023","14,173","14,325","14,496","14,105","23.64M","-1.16%"
"06/14/2023","14,340","14,298","14,437","14,083","5.85M","-0.49%"
"06/13/2023","14,410","13,943","14,591","13,861","7.15M","4.80%"
"06/12/2023","13,750","13,664","13,858","13,584","6.30M","0.63%"
"06/09/2023","13,664","13,445","13,715","13,445","3.40M","1.61%"
"06/08/2023","13,447","13,079","13,510","13,079","4.14M","2.43%"
"06/07/2023","13,128","12,850","13,263","12,700","4.73M","2.43%"
"06/06/2023","12,817","12,515","12,817","12,494","4.41M","2.00%"
"06/05/2023","12,566","12,450","12,566","12,355","2.88M","1.30%"
"06/02/2023","12,405","12,125","12,591","12,125","4.95M","2.60%"
"06/01/2023","12,091","12,209","12,354","11,920","5.57M","-0.87%"
"05/31/2023","12,197","11,550","12,439","11,550","16.94M","4.19%"
"05/30/2023","11,706","11,351","11,835","11,350","4.39M","1.79%"
"05/29/2023","11,500","11,400","11,522","11,320","1.56M","0.46%"
"05/26/2023","11,447","11,405","11,484","11,162","3.73M","-0.02%"
"05/25/2023","11,449","11,600","11,640","11,323","3.22M","-0.66%"
"05/24/2023","11,525","11,424","11,600","11,373","3.35M","0.40%"
"05/23/2023","11,479","11,310","11,610","11,310","3.21M","1.41%"
"05/22/2023","11,319","11,389","11,461","11,189","2.46M","-0.04%"
"05/19/2023","11,324","11,097","11,340","11,095","2.71M","1.02%"
"05/18/2023","11,210","11,484","11,530","11,083","4.92M","-2.42%"
"05/17/2023","11,488","11,500","11,625","11,344","3.74M","-0.05%"
"05/16/2023","11,494","11,593","11,611","11,447","2.24M","-0.43%"
"05/15/2023","11,544","11,700","11,719","11,414","5.13M","-1.26%"
"05/12/2023","11,691","10,995","11,691","10,851","10.66M","6.91%"
"05/11/2023","10,935","11,555","11,633","10,735","8.14M","-4.91%"
"05/10/2023","11,500","11,950","11,962","11,445","5.08M","-3.39%"
"05/09/2023","11,903","11,750","12,024","11,601","4.72M","0.92%"
"05/08/2023","11,794","11,800","11,947","11,754","3.08M","-0.15%"
"05/05/2023","11,812","11,819","11,940","11,706","3.91M","-0.11%"
"05/04/2023","11,825","12,500","12,500","11,733","4.89M","-4.50%"
"05/03/2023","12,382","12,367","12,480","12,252","4.16M","0.15%"
"05/02/2023","12,364","12,511","12,998","12,321","4.21M","-3.65%"
"04/28/2023","12,832","12,950","13,194","12,434","5.33M","0.99%"
"04/26/2023","12,706","12,700","12,812","12,625","3.97M","-0.06%"
"04/25/2023","12,714","12,800","12,870","12,667","2.21M","-0.67%"
"04/24/2023","12,800","12,800","12,818","12,548","5.05M","1.09%"
"04/21/2023","12,662","12,550","12,836","12,498","2.84M","-1.15%"
"04/20/2023","12,809","12,950","12,950","12,613","3.18M","-0.52%"
"04/19/2023","12,876","12,700","12,948","12,462","3.68M","0.95%"
"04/18/2023","12,755","12,651","12,941","12,651","3.24M","-0.02%"
"04/17/2023","12,758","12,900","13,076","12,729","3.20M","-2.33%"
"04/14/2023","13,062","13,219","13,219","12,865","4.02M","-0.31%"
"04/13/2023","13,102","13,025","13,194","12,885","3.86M","-0.45%"
"04/12/2023","13,161","13,040","13,267","12,943","4.97M","1.11%"
"04/11/2023","13,016","13,000","13,174","12,922","3.16M","0.65%"
"04/06/2023","12,932","12,866","12,955","12,670","2.12M","1.38%"
"04/05/2023","12,756","12,600","12,825","12,600","2.44M","0.43%"
"04/04/2023","12,702","12,650","12,754","12,555","2.95M","-1.07%"
"04/03/2023","12,840","12,826","12,949","12,682","2.47M","0.73%"
"03/31/2023","12,747","12,824","12,935","12,609","3.59M","-0.76%"
"03/30/2023","12,844","12,958","13,045","12,815","2.52M","-0.88%"
"03/29/2023","12,958","12,620","12,958","12,620","3.41M","1.38%"
"03/28/2023","12,782","12,800","13,159","12,701","3.70M","0.16%"
"03/27/2023","12,762","12,635","12,778","12,557","2.82M","1.58%"
"03/24/2023","12,563","12,621","12,669","12,318","2.63M","-1.51%"
"03/23/2023","12,755","12,850","12,850","12,501","3.19M","-0.32%"
"03/22/2023","12,796","12,489","12,854","12,288","3.97M","4.03%"
"03/20/2023","12,300","12,607","12,607","12,070","4.75M","-2.44%"
"03/17/2023","12,607","12,570","13,000","12,500","8.42M","0.31%"
"03/16/2023","12,568","12,560","12,755","12,354","15.37M","0.17%"
"03/15/2023","12,547","12,500","12,639","12,314","5.04M","0.64%"
"03/14/2023","12,467","12,600","12,632","12,211","7.01M","-1.24%"
"03/13/2023","12,624","14,100","14,168","12,353","14.41M","-10.68%"
"03/10/2023","14,134","14,299","14,299","13,916","5.19M","-1.43%"
"03/09/2023","14,339","14,465","14,492","14,175","3.12M","-0.69%"
"03/08/2023","14,438","14,350","14,480","14,109","4.85M","-0.06%"
"03/07/2023","14,447","14,546","14,872","14,429","3.17M","-1.21%"
"03/06/2023","14,624","14,400","14,646","14,324","2.35M","1.84%"
"03/03/2023","14,360","14,323","14,569","14,250","2.36M","0.26%"
"03/02/2023","14,323","14,590","14,590","14,241","2.86M","-1.28%"
"03/01/2023","14,509","14,498","14,700","14,390","4.66M","0.19%"
"02/28/2023","14,481","14,168","14,495","14,160","6.44M","1.91%"
"02/27/2023","14,210","14,100","14,325","13,959","2.56M","0.31%"
"02/24/2023","14,166","14,225","14,523","14,121","2.80M","-2.42%"
"02/23/2023","14,518","14,280","14,527","14,276","2.77M","1.28%"
"02/22/2023","14,334","14,465","14,477","14,170","2.94M","-0.81%"
"02/21/2023","14,451","14,343","14,572","14,274","2.47M","0.49%"
"02/20/2023","14,380","14,514","14,530","14,218","1.86M","-0.18%"
"02/17/2023","14,406","14,355","14,490","14,351","2.28M","-0.60%"
"02/16/2023","14,493","14,600","14,860","14,384","2.26M","-0.55%"
"02/15/2023","14,573","14,300","14,638","14,300","3.32M","0.89%"
"02/14/2023","14,444","14,275","14,514","14,216","2.79M","1.13%"
"02/13/2023","14,282","14,265","14,365","14,193","2.17M","-0.01%"
"02/10/2023","14,283","14,415","14,444","14,100","2.41M","-1.00%"
"02/09/2023","14,427","14,400","14,517","14,134","3.12M","0.42%"
"02/08/2023","14,367","14,500","14,532","14,341","2.67M","-0.84%"
"02/07/2023","14,488","14,401","14,584","14,237","3.46M","-0.39%"
"02/06/2023","14,545","14,615","14,829","14,425","5.09M","1.03%"
"02/03/2023","14,397","14,400","14,583","14,260","3.12M","-0.87%"
"02/02/2023","14,523","14,287","14,738","13,801","5.51M","0.99%"
"02/01/2023","14,380","14,687","14,942","14,184","6.25M","-2.09%"
"01/31/2023","14,687","14,274","14,820","14,086","6.23M","2.13%"
"01/30/2023","14,380","14,359","14,491","14,166","3.32M","0.14%"
"01/27/2023","14,360","14,201","14,493","14,183","3.32M","0.79%"
"01/26/2023","14,248","13,930","14,401","13,909","5.35M","2.66%"
"01/25/2023","13,879","13,767","13,909","13,626","2.97M","0.65%"
"01/24/2023","13,789","13,800","13,855","13,629","2.47M","0.63%"
"01/23/2023","13,702","13,520","13,728","13,503","2.49M","1.35%"
"01/20/2023","13,520","13,801","13,801","13,457","2.29M","-0.02%"
