"Date","Price","Open","High","Low","Vol.","Change %"
"10/21/2024","13,260.91","13,332.05","13,337.24","13,210.18","","-0.53%"
"10/18/2024","13,332.05","13,295.73","13,348.24","13,242.60","","0.27%"
"10/17/2024","13,295.73","13,362.30","13,420.14","13,259.31","","-0.50%"
"10/16/2024","13,362.30","13,363.20","13,391.93","13,280.55","","-0.01%"
"10/15/2024","13,363.20","13,274.83","13,399.29","13,232.51","","0.67%"
"10/14/2024","13,274.83","13,237.98","13,328.60","13,212.36","","0.28%"
"10/11/2024","13,237.98","12,944.85","13,268.16","12,941.46","","2.26%"
"10/10/2024","12,944.85","12,860.42","13,019.34","12,860.42","","0.66%"
"10/09/2024","12,860.42","13,033.20","13,033.20","12,719.33","","-1.33%"
"10/08/2024","13,033.20","13,026.78","13,146.08","12,928.41","","0.05%"
"10/07/2024","13,026.78","12,997.74","13,103.37","12,985.57","","0.22%"
"10/04/2024","12,997.74","12,980.74","13,058.12","12,962.62","","0.13%"
"10/03/2024","12,980.74","13,101.08","13,192.61","12,920.06","","-0.92%"
"10/02/2024","13,101.08","13,049.27","13,238.16","13,024.51","","0.40%"
"10/01/2024","13,049.27","13,194.16","13,325.27","12,975.81","","-1.10%"
"09/30/2024","13,194.16","13,430.26","13,467.88","13,183.98","","-1.76%"
"09/27/2024","13,430.26","13,522.45","13,522.45","13,352.13","","-0.68%"
"09/26/2024","13,522.45","13,473.33","13,613.37","13,456.09","","0.36%"
"09/25/2024","13,473.33","13,438.57","13,588.00","13,405.37","","0.26%"
"09/23/2024","13,438.57","13,259.59","13,462.52","13,254.58","","1.35%"
"09/20/2024","13,259.59","13,203.88","13,352.72","13,146.17","","0.42%"
"09/19/2024","13,203.88","13,112.91","13,276.89","13,112.91","","0.69%"
"09/18/2024","13,112.91","13,082.29","13,112.91","12,985.49","","0.23%"
"09/17/2024","13,082.29","12,927.91","13,121.23","12,927.91","","1.19%"
"09/16/2024","12,927.91","12,918.24","13,000.04","12,847.43","","0.07%"
"09/13/2024","12,918.24","13,064.33","13,134.76","12,875.52","","-1.12%"
"09/12/2024","13,064.33","12,959.52","13,243.75","12,958.84","","0.81%"
"09/11/2024","12,959.52","13,216.65","13,216.65","12,871.41","","-1.95%"
"09/10/2024","13,216.65","13,035.61","13,220.36","12,999.92","","1.39%"
"09/09/2024","13,035.61","12,942.38","13,147.86","12,869.25","","0.72%"
"09/06/2024","12,942.38","13,013.93","13,032.89","12,932.47","","-0.55%"
"09/05/2024","13,013.93","13,085.00","13,089.06","12,949.40","","-0.54%"
"09/04/2024","13,085.00","13,010.89","13,110.03","12,901.03","","0.57%"
"09/03/2024","13,010.89","13,212.49","13,313.94","12,982.48","","-1.53%"
"09/02/2024","13,212.49","13,230.22","13,233.06","13,112.37","","-0.13%"
"08/30/2024","13,230.22","13,328.57","13,376.51","13,130.56","","-0.74%"
"08/29/2024","13,328.57","13,282.20","13,348.62","13,187.55","","0.35%"
"08/28/2024","13,282.20","13,298.49","13,380.90","13,266.67","","-0.12%"
"08/27/2024","13,298.49","13,190.58","13,305.10","13,125.31","","0.82%"
"08/26/2024","13,190.58","13,056.50","13,243.39","12,979.31","","1.03%"
"08/23/2024","13,056.50","12,820.39","13,198.26","12,820.39","","1.84%"
"08/22/2024","12,820.39","13,016.30","13,096.73","12,812.39","","-1.51%"
"08/21/2024","13,016.30","12,959.60","13,068.14","12,916.60","","0.44%"
"08/20/2024","12,959.60","13,021.53","13,158.24","12,936.41","","-0.48%"
"08/19/2024","13,021.53","12,788.97","13,090.60","12,788.97","","1.82%"
"08/16/2024","12,788.97","12,704.15","12,958.03","12,704.15","","0.67%"
"08/15/2024","12,704.15","12,453.70","12,861.02","12,414.51","","2.01%"
"08/14/2024","12,453.70","12,289.47","12,520.04","12,265.62","","1.34%"
"08/13/2024","12,289.47","12,178.85","12,289.47","12,170.92","","0.91%"
"08/12/2024","12,178.85","12,218.19","12,282.07","12,103.26","","-0.32%"
"08/08/2024","12,218.19","12,218.14","12,278.80","12,052.45","","0.00%"
"08/07/2024","12,218.14","12,138.88","12,266.31","12,097.68","","0.65%"
"08/06/2024","12,138.88","12,103.39","12,169.36","11,984.72","","0.29%"
"08/05/2024","12,103.39","12,309.19","12,309.19","11,877.35","","-1.67%"
"08/02/2024","12,309.19","12,485.23","12,485.23","12,242.07","","-1.41%"
"08/01/2024","12,485.23","12,549.25","12,565.27","12,448.87","","-0.51%"
"07/31/2024","12,549.25","12,390.51","12,566.32","12,390.51","","1.28%"
"07/30/2024","12,390.51","12,287.75","12,445.55","12,224.48","","0.84%"
"07/29/2024","12,287.75","12,359.16","12,407.84","12,262.86","","-0.58%"
"07/26/2024","12,359.16","12,318.48","12,368.47","12,266.14","","0.33%"
"07/25/2024","12,318.48","12,076.98","12,318.48","11,963.78","","2.00%"
"07/24/2024","12,076.98","12,163.99","12,163.99","12,032.35","","-0.72%"
"07/23/2024","12,163.99","12,040.81","12,190.18","11,969.69","","1.02%"
"07/22/2024","12,040.81","11,957.46","12,073.84","11,877.17","","0.70%"
"07/19/2024","11,957.46","11,833.02","11,957.46","11,749.40","","0.82%"
"07/18/2024","11,860.02","11,874.19","11,997.16","11,839.99","","-0.12%"
"07/17/2024","11,874.19","12,058.74","12,058.74","11,817.18","","-1.53%"
"07/16/2024","12,058.74","12,272.64","12,272.64","12,031.14","","-1.74%"
"07/15/2024","12,272.64","12,095.25","12,272.64","12,032.73","","1.47%"
"07/12/2024","12,095.25","12,035.04","12,134.09","12,022.68","","0.50%"
"07/11/2024","12,035.04","11,847.44","12,076.36","11,843.52","","1.58%"
"07/10/2024","11,847.44","11,904.38","11,933.29","11,828.94","","-0.48%"
"07/09/2024","11,904.38","11,958.25","11,958.25","11,791.12","","-0.45%"
"07/08/2024","11,958.25","11,849.37","11,974.15","11,801.93","","0.92%"
"07/05/2024","11,849.37","11,943.83","11,956.28","11,801.97","","-0.79%"
"07/04/2024","11,943.83","11,908.49","12,026.89","11,908.49","","0.30%"
"07/03/2024","11,908.49","11,730.78","11,942.82","11,730.78","","1.51%"
"07/02/2024","11,730.78","11,946.25","11,946.25","11,725.06","","-1.80%"
"07/01/2024","11,946.25","11,832.72","12,274.05","11,832.72","","0.96%"
"06/28/2024","11,832.72","11,433.52","11,903.38","11,433.52","","3.49%"
"06/27/2024","11,433.52","11,695.82","11,695.82","11,433.52","","-2.24%"
"06/26/2024","11,695.82","11,797.98","11,850.29","11,694.57","","-0.87%"
"06/25/2024","11,797.98","11,833.59","11,893.45","11,726.16","","-0.30%"
"06/24/2024","11,833.59","11,970.24","11,999.87","11,765.36","","-1.14%"
"06/21/2024","11,970.24","11,891.81","12,058.39","11,884.37","","0.66%"
"06/20/2024","11,891.81","12,057.38","12,114.18","11,821.89","","-1.37%"
"06/19/2024","12,057.38","11,985.96","12,312.25","11,975.07","","0.60%"
"06/18/2024","11,985.96","11,166.32","12,027.85","11,166.32","","7.34%"
"06/14/2024","11,166.32","10,708.37","11,315.36","10,687.51","","4.28%"
"06/13/2024","10,708.37","10,510.40","10,732.15","10,510.40","","1.88%"
"06/12/2024","10,510.40","10,309.27","10,548.74","10,309.27","","1.95%"
"06/11/2024","10,309.27","10,162.10","10,333.96","10,162.10","","1.45%"
"06/10/2024","10,162.10","10,176.06","10,232.14","10,044.19","","-0.14%"
"06/07/2024","10,176.06","10,071.79","10,265.17","10,071.79","","1.04%"
"06/06/2024","10,071.79","10,152.54","10,159.25","10,010.77","","-0.80%"
"06/05/2024","10,152.54","10,414.70","10,459.30","10,132.44","","-2.52%"
"06/04/2024","10,414.70","10,564.08","10,564.08","10,358.18","","-1.41%"
"06/03/2024","10,564.08","10,182.65","10,564.08","10,182.65","","3.75%"
"05/31/2024","10,182.65","10,143.99","10,307.92","10,030.73","","0.38%"
"05/30/2024","10,143.99","10,574.06","10,574.06","10,090.60","","-4.07%"
"05/28/2024","10,574.06","10,546.04","10,630.55","10,523.81","","0.27%"
"05/27/2024","10,546.04","10,698.65","10,705.95","10,526.20","","-1.43%"
"05/24/2024","10,698.65","10,647.41","10,734.37","10,580.62","","0.48%"
"05/23/2024","10,647.41","10,753.39","10,833.12","10,647.41","","-0.99%"
"05/22/2024","10,753.39","10,797.02","10,841.35","10,744.27","","-0.40%"
"05/21/2024","10,797.02","10,793.88","10,797.02","10,712.65","","0.03%"
"05/20/2024","10,793.88","10,714.46","10,813.06","10,697.90","","0.74%"
"05/17/2024","10,714.46","10,739.86","10,744.24","10,670.53","","-0.24%"
"05/16/2024","10,739.86","10,662.11","10,770.27","10,632.74","","0.73%"
"05/15/2024","10,662.11","10,512.36","10,731.77","10,512.36","","1.42%"
"05/14/2024","10,512.36","10,615.24","10,666.09","10,512.36","","-0.97%"
"05/13/2024","10,615.24","10,557.59","10,636.94","10,537.78","","0.55%"
"05/10/2024","10,557.59","10,425.34","10,625.97","10,425.34","","1.27%"
"05/09/2024","10,425.34","10,438.73","10,471.95","10,366.60","","-0.13%"
"05/08/2024","10,438.73","10,400.32","10,449.88","10,353.50","","0.37%"
"05/07/2024","10,400.32","10,289.54","10,434.16","10,289.54","","1.08%"
"05/06/2024","10,289.54","10,269.07","10,430.49","10,269.07","","0.20%"
"05/03/2024","10,269.07","10,292.46","10,388.65","10,265.57","","-0.23%"
"05/02/2024","10,292.46","10,281.07","10,510.65","10,281.07","","0.11%"
"04/30/2024","10,281.07","10,199.31","10,339.85","10,184.16","","0.80%"
"04/29/2024","10,199.31","10,009.75","10,199.31","10,006.31","","1.89%"
"04/26/2024","10,009.75","9,778.01","10,009.75","9,762.43","","2.37%"
"04/25/2024","9,778.01","9,815.67","9,871.79","9,735.94","","-0.38%"
"04/24/2024","9,815.67","9,840.12","9,903.50","9,806.58","","-0.25%"
"04/23/2024","9,840.12","9,609.19","9,855.60","9,609.19","","2.40%"
"04/22/2024","9,609.19","9,511.01","9,694.60","9,511.01","","1.03%"
"04/19/2024","9,511.01","9,492.21","9,528.28","9,377.61","","0.20%"
"04/18/2024","9,492.21","9,409.88","9,527.67","9,401.97","","0.87%"
"04/17/2024","9,409.88","9,624.58","9,624.58","9,409.88","","-2.23%"
"04/16/2024","9,624.58","9,751.13","9,751.13","9,550.75","","-1.30%"
"04/15/2024","9,751.13","9,732.69","9,870.11","9,732.69","","0.19%"
"04/12/2024","9,732.69","10,036.74","10,109.43","9,696.58","","-3.03%"
"04/11/2024","10,036.74","10,070.59","10,103.05","9,918.30","","-0.34%"
"04/10/2024","10,070.59","10,241.09","10,241.09","9,982.91","","-1.66%"
"04/09/2024","10,241.09","10,163.94","10,313.04","10,106.16","","0.76%"
"04/08/2024","10,163.94","10,093.00","10,170.33","10,028.86","","0.70%"
"04/05/2024","10,093.00","10,135.85","10,135.85","9,990.11","","-0.42%"
"04/04/2024","10,135.85","9,929.58","10,162.83","9,909.73","","2.08%"
"04/03/2024","9,929.58","9,991.97","9,991.97","9,841.48","","-0.62%"
"04/02/2024","9,991.97","10,084.05","10,204.59","9,955.88","","-0.91%"
"03/28/2024","10,084.05","10,057.92","10,099.00","10,027.84","","0.26%"
"03/27/2024","10,057.92","10,028.26","10,062.32","9,976.46","","0.30%"
"03/26/2024","10,028.26","10,043.47","10,056.12","9,926.62","","-0.15%"
"03/25/2024","10,043.47","10,064.26","10,084.40","9,957.87","","-0.21%"
"03/22/2024","10,064.26","10,086.78","10,131.75","10,041.30","","-0.22%"
"03/20/2024","10,086.78","10,034.50","10,128.56","10,002.86","","0.52%"
"03/19/2024","10,034.50","10,061.09","10,098.75","9,991.31","","-0.26%"
"03/18/2024","10,061.09","10,160.84","10,264.85","10,024.13","","-0.98%"
"03/15/2024","10,160.84","10,259.32","10,320.58","10,160.84","","-0.96%"
"03/14/2024","10,259.32","10,440.68","10,505.77","10,221.07","","-1.74%"
"03/13/2024","10,440.68","10,404.64","10,482.86","10,394.16","","0.35%"
"03/12/2024","10,404.64","10,443.24","10,595.96","10,394.38","","-0.37%"
"03/11/2024","10,443.24","10,469.73","10,495.07","10,352.45","","-0.25%"
"03/08/2024","10,469.73","10,401.28","10,540.21","10,387.35","","0.66%"
"03/07/2024","10,401.28","10,570.59","10,570.59","10,334.31","","-1.60%"
"03/06/2024","10,570.59","10,358.80","10,570.59","10,351.89","","2.04%"
"03/05/2024","10,358.80","10,448.24","10,476.24","10,335.35","","-0.86%"
"03/04/2024","10,448.24","10,567.30","10,619.90","10,429.16","","-1.13%"
"03/01/2024","10,567.30","10,413.21","10,580.35","10,390.88","","1.48%"
"02/29/2024","10,413.21","10,378.08","10,510.90","10,378.08","","0.34%"
"02/28/2024","10,378.08","10,480.54","10,515.18","10,323.18","","-0.98%"
"02/27/2024","10,480.54","10,516.32","10,579.38","10,440.03","","-0.34%"
"02/26/2024","10,516.32","10,642.35","10,659.16","10,446.01","","-1.18%"
"02/23/2024","10,642.35","10,771.59","10,797.53","10,625.08","","-1.20%"
"02/22/2024","10,771.59","10,639.31","10,773.13","10,639.31","","1.24%"
"02/21/2024","10,639.31","10,553.57","10,694.21","10,553.57","","0.81%"
"02/20/2024","10,553.57","10,594.44","10,594.44","10,465.96","","-0.39%"
"02/19/2024","10,594.44","10,554.64","10,647.76","10,433.48","","0.38%"
"02/16/2024","10,554.64","10,364.59","10,580.02","10,355.41","","1.83%"
"02/15/2024","10,364.59","10,401.31","10,457.21","10,360.73","","-0.35%"
"02/14/2024","10,401.31","10,285.92","10,438.17","10,262.47","","1.12%"
"02/13/2024","10,285.92","10,387.62","10,422.01","10,268.72","","-0.98%"
"02/12/2024","10,387.62","10,370.80","10,412.14","10,235.46","","0.16%"
"02/09/2024","10,370.80","10,359.33","10,420.51","10,316.33","","0.11%"
"02/08/2024","10,359.33","10,394.32","10,396.33","10,298.35","","-0.34%"
"02/07/2024","10,394.32","10,504.09","10,504.09","10,316.52","","-1.05%"
"02/06/2024","10,504.09","10,436.47","10,545.49","10,436.47","","0.65%"
"02/05/2024","10,436.47","10,452.69","10,560.06","10,383.65","","-0.16%"
"02/02/2024","10,452.69","10,411.08","10,582.74","10,388.03","","0.40%"
"02/01/2024","10,411.08","10,546.30","10,546.30","10,279.65","","-1.28%"
"01/31/2024","10,546.30","10,488.74","10,546.30","10,417.35","","0.55%"
"01/30/2024","10,488.74","10,480.30","10,558.31","10,411.45","","0.08%"
"01/29/2024","10,480.30","10,645.29","10,667.58","10,477.09","","-1.55%"
"01/26/2024","10,645.29","10,461.65","10,645.29","10,381.78","","1.76%"
"01/25/2024","10,461.65","10,539.10","10,565.67","10,453.95","","-0.73%"
"01/24/2024","10,539.10","10,546.38","10,613.46","10,494.83","","-0.07%"
"01/23/2024","10,546.38","10,430.06","10,556.31","10,430.06","","1.12%"
"01/22/2024","10,430.06","10,513.37","10,556.42","10,382.41","","-0.79%"
"01/19/2024","10,513.37","10,446.85","10,559.27","10,436.56","","0.64%"
"01/18/2024","10,446.85","10,326.43","10,469.48","10,326.43","","1.17%"
"01/17/2024","10,326.43","10,530.58","10,530.58","10,286.80","","-1.94%"
"01/16/2024","10,530.58","10,533.05","10,577.04","10,460.50","","-0.02%"
"01/15/2024","10,533.05","10,801.42","10,814.21","10,482.69","","-2.48%"
"01/12/2024","10,801.42","10,788.51","10,840.50","10,708.45","","0.12%"
"01/11/2024","10,788.51","10,725.67","10,820.79","10,723.50","","0.59%"
"01/10/2024","10,725.67","10,735.02","10,788.21","10,658.09","","-0.09%"
"01/09/2024","10,735.02","10,736.51","10,836.10","10,690.72","","-0.01%"
"01/08/2024","10,736.51","10,665.41","10,736.51","10,536.60","","0.67%"
"01/05/2024","10,665.41","10,609.60","10,665.41","10,499.66","","0.53%"
"01/04/2024","10,609.60","10,580.37","10,709.94","10,555.98","","0.28%"
"01/03/2024","10,580.37","10,839.81","10,839.81","10,580.37","","-2.39%"
"01/02/2024","10,839.81","10,948.29","10,973.39","10,824.11","","-0.99%"
"12/29/2023","10,948.29","10,863.40","10,959.23","10,820.70","","0.78%"
"12/28/2023","10,863.40","10,867.38","10,980.43","10,826.92","","-0.04%"
"12/27/2023","10,867.38","10,634.75","10,893.91","10,634.75","","2.19%"
"12/22/2023","10,634.75","10,431.43","10,734.60","10,361.26","","1.95%"
"12/21/2023","10,431.43","10,398.15","10,436.07","10,283.67","","0.32%"
"12/20/2023","10,398.15","10,285.48","10,428.77","10,271.60","","1.10%"
"12/19/2023","10,285.48","10,291.59","10,312.27","10,195.11","","-0.06%"
"12/18/2023","10,291.59","10,555.90","10,555.90","10,284.85","","-2.50%"
"12/14/2023","10,555.90","10,145.95","10,583.96","10,145.95","","4.04%"
"12/13/2023","10,145.95","10,060.95","10,228.28","10,011.64","","0.84%"
"12/12/2023","10,060.95","10,264.68","10,384.17","10,060.95","","-1.98%"
"12/11/2023","10,264.68","10,210.52","10,296.55","10,121.90","","0.53%"
"12/08/2023","10,210.52","10,304.81","10,304.81","10,130.47","","-0.92%"
"12/07/2023","10,304.81","10,517.59","10,517.59","10,264.82","","-2.02%"
"12/06/2023","10,517.59","10,476.52","10,541.64","10,399.76","","0.39%"
"12/05/2023","10,476.52","10,553.39","10,598.00","10,411.51","","-0.73%"
"12/04/2023","10,553.39","10,554.77","10,595.26","10,471.17","","-0.01%"
"12/01/2023","10,554.77","10,543.96","10,606.70","10,493.71","","0.10%"
"11/30/2023","10,543.96","10,506.31","10,613.48","10,475.33","","0.36%"
"11/29/2023","10,506.31","10,549.57","10,558.34","10,463.33","","-0.41%"
"11/28/2023","10,549.57","10,526.51","10,619.97","10,453.16","","0.22%"
"11/27/2023","10,526.51","10,639.87","10,652.26","10,508.62","","-1.07%"
"11/24/2023","10,639.87","10,492.11","10,664.72","10,436.62","","1.41%"
"11/23/2023","10,492.11","10,361.80","10,544.02","10,361.80","","1.26%"
"11/22/2023","10,361.80","10,438.39","10,482.61","10,335.36","","-0.73%"
"11/21/2023","10,438.39","10,381.39","10,517.13","10,381.39","","0.55%"
"11/20/2023","10,381.39","10,316.64","10,403.45","10,296.76","","0.63%"
"11/17/2023","10,316.64","10,341.91","10,407.46","10,241.42","","-0.24%"
"11/16/2023","10,341.91","10,623.29","10,643.29","10,261.76","","-2.65%"
"11/15/2023","10,623.29","10,337.35","10,696.41","10,335.48","","2.77%"
"11/14/2023","10,337.35","10,101.10","10,355.79","10,101.10","","2.34%"
"11/13/2023","10,101.10","10,159.03","10,220.54","10,101.10","","-0.57%"
"11/10/2023","10,159.03","10,105.66","10,175.23","10,019.98","","0.53%"
"11/09/2023","10,105.66","10,123.57","10,168.66","10,054.75","","-0.18%"
"11/08/2023","10,123.57","9,969.27","10,123.57","9,937.92","","1.55%"
"11/07/2023","9,969.27","10,198.95","10,198.95","9,947.68","","-2.25%"
"11/06/2023","10,198.95","10,246.27","10,333.98","10,153.23","","-0.46%"
"11/03/2023","10,246.27","10,040.93","10,306.75","9,995.72","","2.05%"
"11/02/2023","10,040.93","9,606.45","10,040.93","9,606.45","","4.52%"
"11/01/2023","9,606.45","9,556.56","9,640.32","9,515.15","","0.52%"
"10/31/2023","9,556.56","9,515.96","9,602.13","9,485.18","","0.43%"
"10/30/2023","9,515.96","9,393.50","9,537.47","9,393.50","","1.30%"
"10/27/2023","9,393.50","9,499.03","9,511.57","9,375.52","","-1.11%"
"10/26/2023","9,499.03","9,582.47","9,582.47","9,370.29","","-0.87%"
"10/25/2023","9,582.47","9,620.46","9,645.74","9,480.39","","-0.39%"
"10/24/2023","9,620.46","9,623.61","9,693.76","9,537.09","","-0.03%"
"10/23/2023","9,623.61","9,513.89","9,664.38","9,402.76","","1.15%"
"10/20/2023","9,513.89","9,722.12","9,722.12","9,483.89","","-2.14%"
"10/19/2023","9,722.12","9,750.48","9,792.31","9,666.94","","-0.29%"
"10/18/2023","9,750.48","9,902.54","9,910.21","9,705.87","","-1.54%"
"10/17/2023","9,902.54","9,794.50","9,927.63","9,741.41","","1.10%"
"10/16/2023","9,794.50","9,759.97","9,815.15","9,673.20","","0.35%"
"10/13/2023","9,759.97","9,857.74","9,875.99","9,759.97","","-0.99%"
"10/12/2023","9,857.74","10,010.86","10,051.99","9,801.33","","-1.53%"
"10/11/2023","10,010.86","10,125.40","10,125.40","9,964.72","","-1.13%"
"10/10/2023","10,125.40","9,766.90","10,125.40","9,766.90","","3.67%"
"10/09/2023","9,766.90","9,839.37","9,911.04","9,709.68","","-0.74%"
"10/06/2023","9,839.37","9,798.46","9,865.48","9,735.53","","0.42%"
"10/05/2023","9,798.46","9,653.28","9,824.69","9,613.12","","1.50%"
"10/04/2023","9,653.28","9,732.55","9,745.81","9,583.96","","-0.81%"
"10/03/2023","9,732.55","9,642.20","9,829.65","9,603.38","","0.94%"
"10/02/2023","9,642.20","9,838.83","9,895.10","9,634.86","","-2.00%"
"09/29/2023","9,838.83","9,909.90","9,982.91","9,806.22","","-0.72%"
"09/28/2023","9,909.90","9,843.10","9,959.78","9,814.60","","0.68%"
"09/27/2023","9,843.10","9,903.46","9,945.20","9,816.72","","-0.61%"
"09/26/2023","9,903.46","9,956.28","9,956.28","9,733.10","","-0.53%"
"09/22/2023","9,956.28","9,930.54","10,046.72","9,930.54","","0.26%"
"09/21/2023","9,930.54","10,087.09","10,087.09","9,817.06","","-1.55%"
"09/20/2023","10,087.09","9,749.36","10,087.09","9,747.27","","3.46%"
"09/19/2023","9,749.36","9,800.18","9,889.61","9,719.94","","-0.52%"
"09/18/2023","9,800.18","9,856.08","9,875.82","9,754.01","","-0.57%"
"09/15/2023","9,856.08","10,039.78","10,107.58","9,822.59","","-1.83%"
"09/14/2023","10,039.78","10,188.43","10,188.43","9,918.54","","-1.46%"
"09/13/2023","10,188.43","10,401.15","10,401.15","10,081.42","","-2.05%"
"09/12/2023","10,401.15","10,441.99","10,467.25","10,326.69","","-0.39%"
"09/11/2023","10,441.99","10,404.94","10,551.58","10,404.94","","0.36%"
"09/08/2023","10,404.94","10,198.16","10,404.94","10,167.33","","2.03%"
"09/07/2023","10,198.16","10,285.83","10,295.65","10,182.86","","-0.85%"
"09/06/2023","10,285.83","10,426.04","10,426.04","10,240.59","","-1.34%"
"09/05/2023","10,426.04","10,473.68","10,473.68","10,294.89","","-0.45%"
"09/04/2023","10,473.68","10,391.06","10,528.13","10,391.06","","0.80%"
"09/01/2023","10,391.06","10,426.04","10,503.04","10,359.06","","-0.34%"
"08/31/2023","10,426.04","10,601.91","10,608.31","10,425.47","","-1.66%"
"08/30/2023","10,601.91","10,518.63","10,641.48","10,508.00","","0.79%"
"08/29/2023","10,518.63","10,607.95","10,610.77","10,471.74","","-0.84%"
"08/28/2023","10,607.95","10,500.55","10,633.14","10,486.59","","1.02%"
"08/25/2023","10,500.55","10,561.84","10,608.15","10,495.85","","-0.58%"
"08/24/2023","10,561.84","10,504.57","10,646.35","10,504.57","","0.55%"
"08/23/2023","10,504.57","10,328.19","10,519.99","10,328.19","","1.71%"
"08/22/2023","10,328.19","10,328.44","10,528.98","10,276.70","","0.00%"
"08/21/2023","10,328.44","10,108.00","10,432.38","10,086.33","","2.18%"
"08/18/2023","10,108.00","10,284.80","10,284.80","10,059.39","","-1.72%"
"08/17/2023","10,284.80","10,366.00","10,417.93","10,217.28","","-0.78%"
"08/16/2023","10,366.00","10,312.16","10,366.00","10,147.99","","0.52%"
"08/15/2023","10,312.16","10,507.68","10,507.68","10,277.68","","-1.86%"
"08/14/2023","10,507.68","10,672.97","10,672.97","10,411.52","","-1.55%"
"08/11/2023","10,672.97","10,710.81","10,739.09","10,635.29","","-0.35%"
"08/10/2023","10,710.81","10,620.53","10,754.90","10,548.70","","0.85%"
"08/08/2023","10,620.53","10,587.66","10,719.55","10,580.13","","0.31%"
"08/07/2023","10,587.66","10,580.38","10,715.10","10,533.37","","0.07%"
"08/04/2023","10,580.38","10,317.68","10,594.83","10,317.68","","2.55%"
"08/03/2023","10,317.68","10,330.24","10,338.10","10,103.43","","-0.12%"
"08/02/2023","10,330.24","10,644.61","10,644.61","10,317.97","","-2.95%"
"08/01/2023","10,644.61","10,678.82","10,748.24","10,629.48","","-0.32%"
"07/31/2023","10,678.82","10,654.28","10,690.38","10,621.02","","0.23%"
"07/28/2023","10,654.28","10,652.61","10,654.28","10,574.05","","0.02%"
"07/27/2023","10,652.61","10,465.73","10,664.55","10,453.88","","1.79%"
"07/26/2023","10,465.73","10,338.94","10,493.28","10,282.56","","1.23%"
"07/25/2023","10,338.94","10,364.16","10,419.89","10,248.13","","-0.24%"
"07/24/2023","10,364.16","10,263.73","10,387.11","10,224.58","","0.98%"
"07/21/2023","10,263.73","10,282.99","10,291.37","10,229.26","","-0.19%"
"07/20/2023","10,282.99","10,275.94","10,323.13","10,175.36","","0.07%"
"07/19/2023","10,275.94","10,302.26","10,355.56","10,244.81","","-0.26%"
"07/18/2023","10,302.26","10,269.69","10,325.76","10,185.46","","0.32%"
"07/17/2023","10,269.69","10,171.60","10,288.89","10,041.89","","0.96%"
"07/14/2023","10,171.60","10,136.90","10,243.03","10,048.06","","0.34%"
"07/13/2023","10,136.90","9,967.44","10,163.96","9,903.88","","1.70%"
"07/12/2023","9,967.44","9,781.03","9,967.44","9,738.57","","1.91%"
"07/11/2023","9,781.03","9,762.07","9,855.50","9,706.64","","0.19%"
"07/10/2023","9,762.07","9,856.30","9,856.30","9,733.97","","-0.96%"
"07/07/2023","9,856.30","9,755.15","9,864.79","9,731.67","","1.04%"
"07/06/2023","9,755.15","9,929.86","9,929.86","9,709.38","","-1.76%"
"07/05/2023","9,929.86","9,965.28","9,976.67","9,848.00","","-0.36%"
"07/04/2023","9,965.28","9,920.88","9,999.68","9,920.88","","0.45%"
"07/03/2023","9,920.88","9,889.76","9,999.80","9,849.89","","0.31%"
"06/30/2023","9,889.76","9,709.33","9,899.69","9,704.14","","1.86%"
"06/29/2023","9,709.33","9,676.42","9,822.46","9,665.15","","0.34%"
"06/28/2023","9,676.42","9,636.08","9,746.12","9,620.93","","0.42%"
"06/27/2023","9,636.08","9,605.65","9,678.39","9,510.49","","0.32%"
"06/26/2023","9,605.65","9,604.13","9,662.05","9,550.00","","0.02%"
"06/23/2023","9,604.13","9,736.93","9,736.93","9,487.31","","-1.36%"
"06/22/2023","9,736.93","9,858.67","9,902.49","9,675.79","","-1.23%"
"06/21/2023","9,858.67","9,928.25","9,928.25","9,789.51","","-0.70%"
"06/20/2023","9,928.25","9,885.06","10,026.39","9,880.97","","0.44%"
"06/19/2023","9,885.06","9,888.58","9,888.58","9,750.91","","-0.04%"
"06/15/2023","9,888.58","9,812.35","9,914.93","9,721.65","","0.78%"
"06/14/2023","9,812.35","9,693.40","9,851.75","9,648.72","","1.23%"
"06/13/2023","9,693.40","9,510.11","9,724.99","9,510.11","","1.93%"
"06/12/2023","9,510.11","9,730.86","9,758.76","9,482.55","","-2.27%"
"06/09/2023","9,730.86","9,450.50","9,761.48","9,415.92","","2.97%"
"06/08/2023","9,450.50","9,330.40","9,551.93","9,304.68","","1.29%"
"06/07/2023","9,330.40","9,152.19","9,338.95","9,125.13","","1.95%"
"06/06/2023","9,152.19","9,065.74","9,152.19","8,971.55","","0.95%"
"06/05/2023","9,065.74","8,952.00","9,072.07","8,880.14","","1.27%"
"06/02/2023","8,952.00","8,880.87","8,977.89","8,820.76","","0.80%"
"06/01/2023","8,880.87","8,754.31","8,917.29","8,754.31","","1.45%"
"05/31/2023","8,754.31","8,684.52","8,888.86","8,599.55","","0.80%"
"05/30/2023","8,684.52","8,847.52","8,848.30","8,681.96","","-1.84%"
"05/29/2023","8,847.52","8,888.25","8,910.00","8,817.82","","-0.46%"
"05/26/2023","8,888.25","8,936.94","8,938.13","8,695.18","","-0.54%"
"05/25/2023","8,936.94","8,992.53","9,079.37","8,880.62","","-0.62%"
"05/24/2023","8,992.53","9,065.77","9,087.10","8,975.19","","-0.81%"
