"Date","Price","Open","High","Low","Vol.","Change %"
"06/30/2025","230.00","229.00","230.00","226.35","49.80K","0.88%"
"06/26/2025","228.00","230.00","230.00","226.00","28.47K","1.06%"
"06/25/2025","225.60","231.00","231.85","225.60","6.34K","-1.91%"
"06/24/2025","230.00","227.80","231.05","227.80","28.36K","2.22%"
"06/23/2025","225.00","220.00","225.00","220.00","1.68K","-0.44%"
"06/20/2025","226.00","221.00","226.70","221.00","17.91K","2.73%"
"06/19/2025","220.00","221.50","225.00","218.10","27.04K","-3.45%"
"06/18/2025","227.85","229.00","229.00","220.00","27.45K","-0.50%"
"06/17/2025","229.00","232.55","233.00","211.00","23.12K","-1.51%"
"06/16/2025","232.50","233.00","238.90","232.00","1.02K","-3.89%"
"06/13/2025","241.90","233.05","241.90","225.00","56.04K","1.57%"
"06/12/2025","238.15","236.65","240.00","236.65","5.61K","-0.02%"
"06/11/2025","238.20","240.00","240.00","237.40","2.51K","-0.75%"
"06/10/2025","240.00","242.00","242.00","236.25","12.99K","0.84%"
"06/06/2025","238.00","243.30","243.30","238.00","7.72K","-0.79%"
"06/05/2025","239.90","240.05","244.80","239.90","27.60K","-0.08%"
"06/04/2025","240.10","239.90","242.00","238.00","13.92K","0.04%"
"06/03/2025","240.00","237.50","240.00","236.00","7.85K","0.82%"
"06/02/2025","238.05","237.05","239.50","237.05","1.71K","0.02%"
"05/30/2025","238.00","240.00","243.90","238.00","43.17K","-1.65%"
"05/29/2025","242.00","244.00","245.00","240.00","4.00K","-0.82%"
"05/28/2025","244.00","235.00","245.35","233.70","148.37K","3.61%"
"05/27/2025","235.50","234.50","235.70","232.00","3.25K","0.43%"
"05/26/2025","234.50","229.10","235.00","229.10","21.80K","1.96%"
"05/23/2025","230.00","229.05","234.00","229.05","38.68K","-0.58%"
"05/22/2025","231.35","232.90","232.90","229.00","28.61K","0.15%"
"05/21/2025","231.00","231.00","231.00","229.00","0.88K","0.43%"
"05/20/2025","230.00","226.00","230.00","226.00","13.68K","1.32%"
"05/19/2025","227.00","227.55","229.00","225.20","12.80K","0.00%"
"05/16/2025","227.00","230.00","235.50","227.00","15.24K","-2.78%"
"05/15/2025","233.50","233.50","234.40","231.10","33.57K","-0.64%"
"05/14/2025","235.00","235.95","235.95","233.50","12.26K","0.43%"
"05/13/2025","234.00","233.15","236.00","233.10","146.14K","0.39%"
"05/12/2025","233.10","226.10","237.00","226.10","38.24K","0.32%"
"05/09/2025","232.35","228.50","232.55","226.20","90.02K","2.65%"
"05/08/2025","226.35","230.00","230.00","226.10","26.00K","-1.24%"
"05/07/2025","229.20","232.00","232.90","229.15","12.96K","-0.35%"
"05/06/2025","230.00","229.10","233.50","229.10","16.11K","1.68%"
"05/05/2025","226.20","226.60","228.95","225.10","1.51K","-1.18%"
"05/02/2025","228.90","226.60","229.00","226.60","11.16K","-0.04%"
"04/30/2025","229.00","226.10","232.90","226.10","67.32K","0.48%"
"04/29/2025","227.90","228.00","231.00","225.10","4.74K","-0.09%"
"04/28/2025","228.10","230.00","233.90","228.00","5.37K","-0.83%"
"04/25/2025","230.00","230.00","235.00","228.00","47.52K","0.44%"
"04/24/2025","229.00","227.00","230.05","225.00","17.77K","1.33%"
"04/23/2025","226.00","225.90","226.00","222.05","12.94K","1.35%"
"04/22/2025","223.00","224.50","224.60","222.00","11.68K","-0.45%"
"04/21/2025","224.00","220.65","225.00","220.65","3.54K","1.59%"
"04/18/2025","220.50","225.00","226.00","220.00","25.75K","-1.56%"
"04/17/2025","224.00","227.00","227.00","223.95","7.72K","0.00%"
"04/16/2025","224.00","221.00","227.45","221.00","8.36K","1.70%"
"04/15/2025","220.25","215.70","227.50","215.70","39.28K","2.44%"
"04/14/2025","215.00","214.00","215.95","211.00","6.26K","2.38%"
"04/11/2025","210.00","216.00","216.00","210.00","34.03K","-2.33%"
"04/10/2025","215.00","224.00","224.00","215.00","22.80K","0.94%"
"04/09/2025","213.00","205.00","215.00","198.00","227.12K","1.43%"
"04/08/2025","210.00","206.00","214.40","206.00","41.24K","2.44%"
"04/07/2025","205.00","215.00","216.00","200.10","27.33K","-7.66%"
"04/04/2025","222.00","221.20","223.00","216.00","89.63K","0.00%"
"04/03/2025","222.00","225.40","225.40","220.10","15.70K","-0.89%"
"04/02/2025","224.00","225.00","227.10","223.20","3.92K","-0.44%"
"03/28/2025","225.00","223.20","227.50","223.15","49.23K","0.83%"
"03/27/2025","223.15","224.00","227.90","223.15","34.33K","0.00%"
"03/26/2025","223.15","229.00","231.80","222.00","309.05K","-2.13%"
"03/25/2025","228.00","229.00","231.90","228.00","36.49K","-0.44%"
"03/24/2025","229.00","230.00","231.10","229.00","45.53K","-1.29%"
"03/21/2025","232.00","232.50","232.80","230.15","22.80K","0.00%"
"03/20/2025","232.00","230.00","233.00","230.00","24.70K","0.87%"
"03/19/2025","230.00","233.00","234.00","230.00","57.30K","0.44%"
"03/18/2025","229.00","232.00","232.00","228.00","14.18K","-0.22%"
"03/17/2025","229.50","229.00","230.10","228.50","2.47K","0.00%"
"03/14/2025","229.50","230.00","230.05","225.00","67.70K","0.22%"
"03/13/2025","229.00","224.00","229.40","220.00","13.12K","2.23%"
"03/12/2025","224.00","229.10","230.00","220.00","24.77K","-1.84%"
"03/11/2025","228.20","230.00","233.70","228.00","26.27K","-0.78%"
"03/10/2025","230.00","233.50","235.00","230.00","15.97K","-1.29%"
"03/07/2025","233.00","238.00","238.00","233.00","7.76K","-1.27%"
"03/06/2025","236.00","240.00","240.00","235.20","13.40K","0.21%"
"03/05/2025","235.50","236.00","238.95","235.20","13.02K","-0.25%"
"03/04/2025","236.10","238.00","239.00","236.10","9.49K","-1.60%"
"03/03/2025","239.95","239.80","241.00","237.00","0.75K","1.24%"
"02/28/2025","237.00","236.20","240.00","236.20","50.95K","0.42%"
"02/27/2025","236.00","239.00","239.00","236.00","14.27K","-1.21%"
"02/26/2025","238.90","239.00","240.00","233.15","118.32K","-0.46%"
"02/25/2025","240.00","241.80","241.80","237.00","9.45K","0.00%"
"02/24/2025","240.00","241.00","249.00","240.00","10.64K","-0.41%"
"02/21/2025","241.00","255.00","255.80","238.00","36.26K","-3.21%"
"02/20/2025","249.00","257.00","258.00","249.00","69.91K","-1.19%"
"02/19/2025","252.00","245.00","252.00","244.50","23.49K","2.90%"
"02/18/2025","244.90","244.20","245.50","244.20","34.59K","0.39%"
"02/17/2025","243.95","241.00","243.95","241.00","21.05K","1.22%"
"02/14/2025","241.00","240.00","243.00","240.00","12.96K","0.42%"
"02/13/2025","240.00","241.00","243.50","240.00","33.18K","-0.21%"
"02/12/2025","240.50","239.00","243.00","238.05","5.09K","1.05%"
"02/11/2025","238.00","241.00","243.00","238.00","11.98K","-1.24%"
"02/10/2025","241.00","241.60","243.50","241.00","3.42K","-0.82%"
"02/07/2025","243.00","243.50","243.50","241.00","8.12K","0.00%"
"02/06/2025","243.00","242.00","243.00","240.00","2.82K","0.45%"
"02/05/2025","241.90","243.60","243.60","241.00","1.60K","0.79%"
"02/04/2025","240.00","243.00","243.00","238.15","32.99K","-0.83%"
"02/03/2025","242.00","244.00","244.00","242.00","1.76K","-0.41%"
"01/31/2025","243.00","240.00","243.00","238.00","59.03K","1.25%"
"01/30/2025","240.00","239.85","242.50","239.00","38.35K","0.42%"
"01/29/2025","239.00","239.85","239.85","236.00","22.24K","1.70%"
"01/28/2025","235.00","235.15","237.00","235.00","36.75K","-0.02%"
"01/27/2025","235.05","238.50","238.50","233.00","0.77K","0.45%"
"01/24/2025","234.00","235.00","239.50","233.30","78.75K","0.09%"
"01/23/2025","233.80","237.00","237.90","233.50","63.78K","-0.09%"
"01/22/2025","234.00","233.00","235.05","233.00","29.30K","0.43%"
"01/21/2025","233.00","238.00","239.45","233.00","61.04K","-2.10%"
"01/20/2025","238.00","235.40","239.00","235.20","30.19K","0.85%"
"01/17/2025","236.00","238.00","239.00","233.15","444.26K","-0.84%"
"01/16/2025","238.00","237.30","240.00","237.00","20.42K","0.00%"
"01/15/2025","238.00","237.90","238.00","235.50","26.74K","1.28%"
"01/13/2025","235.00","238.90","238.90","231.00","9.93K","1.95%"
"01/10/2025","230.50","240.00","240.90","230.50","161.18K","-3.56%"
"01/09/2025","239.00","237.00","241.90","235.00","136.57K","2.09%"
"01/08/2025","234.10","232.10","236.90","230.50","98.46K","0.82%"
"01/07/2025","232.20","234.00","236.00","230.20","115.75K","-1.19%"
"01/06/2025","235.00","237.60","239.90","230.10","42.03K","0.43%"
"01/03/2025","234.00","227.50","237.50","227.50","269.65K","3.49%"
"01/02/2025","226.10","223.00","226.10","218.50","53.55K","1.85%"
