"Date","Price","Open","High","Low","Vol.","Change %"
"10/28/2025","4,600.0","4,699.0","4,700.0","4,600.0","3.31K","-1.92%"
"10/24/2025","4,690.0","4,621.0","4,698.0","4,621.0","0.56K","-0.17%"
"10/23/2025","4,698.0","4,698.0","4,698.0","4,698.0","0.37K","0.00%"
"10/22/2025","4,698.0","4,611.0","4,750.0","4,610.0","0.43K","-1.09%"
"10/21/2025","4,750.0","4,764.0","4,800.0","4,750.0","0.37K","1.28%"
"10/20/2025","4,690.0","4,690.0","4,690.0","4,690.0","0.00K","0.00%"
"10/17/2025","4,690.0","4,550.0","4,765.0","4,550.0","1.66K","-1.26%"
"10/16/2025","4,750.0","4,530.0","4,750.0","4,500.0","5.06K","4.63%"
"10/15/2025","4,540.0","4,538.0","4,550.0","4,511.0","2.48K","-0.22%"
"10/14/2025","4,550.0","4,550.0","4,550.0","4,550.0","0.03K","-1.09%"
"10/13/2025","4,600.0","4,545.0","4,600.0","4,545.0","0.03K","0.00%"
"10/10/2025","4,600.0","4,600.0","4,600.0","4,600.0","1.12K","0.00%"
"10/09/2025","4,600.0","4,600.0","4,600.0","4,600.0","1.22K","-3.16%"
"10/08/2025","4,750.0","4,700.0","4,750.0","4,520.0","0.58K","1.06%"
"10/07/2025","4,700.0","4,650.0","4,700.0","4,650.0","1.28K","0.00%"
"10/06/2025","4,700.0","4,786.0","4,786.0","4,650.0","0.36K","2.20%"
"10/03/2025","4,599.0","4,700.0","4,700.0","4,550.0","5.38K","-0.02%"
"10/02/2025","4,600.0","4,569.0","4,699.0","4,569.0","2.59K","0.68%"
"10/01/2025","4,569.0","4,650.0","4,650.0","4,300.0","3.29K","-1.81%"
"09/30/2025","4,653.0","4,770.0","4,770.0","4,610.0","9.89K","-2.45%"
"09/29/2025","4,770.0","4,770.0","4,770.0","4,770.0","0.01K","-2.65%"
"09/26/2025","4,900.0","4,900.0","4,900.0","4,900.0","4.01K","2.08%"
"09/25/2025","4,800.0","4,800.0","4,800.0","4,800.0","2.03K","0.44%"
"09/24/2025","4,779.0","4,800.0","4,800.0","4,761.0","2.82K","-1.44%"
"09/23/2025","4,849.0","4,850.0","4,890.0","4,849.0","0.44K","-2.02%"
"09/22/2025","4,949.0","4,900.0","5,000.0","4,900.0","0.32K","1.00%"
"09/19/2025","4,900.0","4,900.0","4,900.0","4,900.0","1.25K","2.21%"
"09/18/2025","4,794.0","4,799.0","4,800.0","4,794.0","4.07K","1.57%"
"09/17/2025","4,720.0","4,710.0","4,800.0","4,700.0","0.62K","-1.65%"
"09/16/2025","4,799.0","4,722.0","4,924.0","4,720.0","0.15K","1.67%"
"09/15/2025","4,720.0","4,767.0","4,767.0","4,720.0","0.02K","-1.67%"
"09/12/2025","4,800.0","4,804.0","4,860.0","4,800.0","0.25K","-1.84%"
"09/11/2025","4,890.0","4,802.0","4,924.0","4,802.0","0.01K","-0.20%"
"09/10/2025","4,900.0","4,900.0","4,900.0","4,900.0","0.01K","1.03%"
"09/09/2025","4,850.0","4,880.0","4,880.0","4,801.0","0.59K","-1.02%"
"09/08/2025","4,900.0","4,860.0","4,900.0","4,830.0","0.11K","1.05%"
"09/04/2025","4,849.0","4,849.0","4,849.0","4,849.0","0.16K","-1.04%"
"09/03/2025","4,900.0","4,810.0","4,919.0","4,810.0","0.03K","0.00%"
"09/02/2025","4,900.0","4,939.0","4,939.0","4,900.0","0.03K","-1.01%"
"09/01/2025","4,950.0","4,905.0","4,950.0","4,760.0","0.26K","0.96%"
"08/29/2025","4,903.0","5,000.0","5,000.0","4,903.0","0.02K","-1.94%"
"08/28/2025","5,000.0","5,000.0","5,000.0","5,000.0","0.00K","0.00%"
"08/27/2025","5,000.0","5,075.0","5,075.0","4,990.0","1.08K","0.02%"
"08/26/2025","4,999.0","5,000.0","5,080.0","4,999.0","7.98K","-0.02%"
"08/25/2025","5,000.0","4,841.0","5,080.0","4,841.0","19.06K","0.20%"
"08/22/2025","4,990.0","4,986.0","4,990.0","4,986.0","1.60K","0.08%"
"08/19/2025","4,986.0","4,995.0","4,995.0","4,945.0","0.64K","0.83%"
"08/18/2025","4,945.0","4,998.0","5,000.0","4,860.0","0.11K","0.00%"
"08/15/2025","4,945.0","4,872.0","5,000.0","4,850.0","1.16K","-0.08%"
"08/13/2025","4,949.0","4,802.0","5,000.0","4,802.0","1.51K","2.25%"
"08/12/2025","4,840.0","4,800.0","4,849.0","4,800.0","0.73K","0.85%"
"08/11/2025","4,799.0","4,798.0","4,800.0","4,760.0","2.38K","1.07%"
"08/08/2025","4,748.0","4,759.0","4,799.0","4,700.0","6.40K","1.45%"
"08/07/2025","4,680.0","4,750.0","4,750.0","4,680.0","0.06K","-0.43%"
"08/06/2025","4,700.0","4,660.0","4,700.0","4,600.0","3.13K","0.86%"
"08/05/2025","4,660.0","4,780.0","4,780.0","4,643.0","1.01K","-2.61%"
"08/04/2025","4,785.0","4,785.0","4,785.0","4,785.0","0.01K","-0.02%"
"08/01/2025","4,786.0","4,710.0","4,787.0","4,710.0","0.21K","-0.04%"
"07/31/2025","4,788.0","4,798.0","4,798.0","4,704.0","0.12K","-0.23%"
"07/29/2025","4,799.0","4,797.0","4,799.0","4,755.0","0.06K","0.04%"
"07/25/2025","4,797.0","4,800.0","4,800.0","4,797.0","0.54K","-0.06%"
"07/24/2025","4,800.0","4,752.0","4,810.0","4,751.0","1.12K","-1.03%"
"07/23/2025","4,850.0","4,785.0","4,850.0","4,785.0","0.00K","0.83%"
"07/22/2025","4,810.0","4,890.0","4,890.0","4,810.0","1.50K","1.26%"
"07/21/2025","4,750.0","4,726.0","4,750.0","4,702.0","0.04K","-0.63%"
"07/18/2025","4,780.0","4,900.0","4,900.0","4,780.0","4.74K","-3.61%"
"07/17/2025","4,959.0","4,852.0","4,990.0","4,852.0","7.56K","-0.40%"
"07/16/2025","4,979.0","4,995.0","4,995.0","4,852.0","0.30K","1.20%"
"07/15/2025","4,920.0","4,700.0","5,000.0","4,700.0","45.73K","4.68%"
"07/14/2025","4,700.0","4,600.0","4,750.0","4,600.0","26.78K","2.22%"
"07/11/2025","4,598.0","4,685.0","4,685.0","4,598.0","0.61K","-1.86%"
"07/10/2025","4,685.0","4,690.0","4,690.0","4,600.0","4.17K","-0.19%"
"07/09/2025","4,694.0","4,590.0","4,694.0","4,590.0","0.26K","2.04%"
"07/08/2025","4,600.0","4,500.0","4,600.0","4,500.0","0.05K","2.22%"
"07/07/2025","4,500.0","4,450.0","4,500.0","4,450.0","0.58K","1.17%"
"07/04/2025","4,448.0","4,450.0","4,450.0","4,448.0","1.12K","-0.49%"
"07/03/2025","4,470.0","4,598.0","4,600.0","4,470.0","0.34K","-2.80%"
"07/02/2025","4,599.0","4,362.0","4,599.0","4,362.0","0.13K","3.35%"
"07/01/2025","4,450.0","4,450.0","4,450.0","4,450.0","0.24K","1.14%"
"06/30/2025","4,400.0","4,500.0","4,779.0","4,400.0","6.44K","-8.14%"
"06/26/2025","4,790.0","4,475.0","4,790.0","4,450.0","4.18K","7.71%"
"06/25/2025","4,447.0","4,498.0","4,498.0","4,300.0","0.98K","3.44%"
