"Date","Price","Open","High","Low","Change %"
"07/28/2021","4.980","4.995","5.030","4.960","-0.30%"
"07/27/2021","4.995","4.975","5.025","4.945","-0.10%"
"07/26/2021","5.000","5.010","5.025","4.930","-0.20%"
"07/23/2021","5.010","5.115","5.115","4.945","-2.05%"
"07/22/2021","5.115","5.160","5.175","5.075","-1.16%"
"07/21/2021","5.175","5.225","5.225","5.140","-0.67%"
"07/20/2021","5.210","5.190","5.250","5.130","-0.38%"
"07/19/2021","5.230","5.195","5.230","5.165","0.38%"
"07/17/2021","5.210","5.210","5.210","5.210","0.29%"
"07/16/2021","5.195","5.180","5.215","5.140","0.10%"
"07/15/2021","5.190","5.210","5.210","5.140","-0.29%"
"07/14/2021","5.205","5.220","5.260","5.180","0.10%"
"07/13/2021","5.200","5.195","5.275","5.180","0.10%"
"07/12/2021","5.195","5.185","5.250","5.180","0.19%"
"07/09/2021","5.185","5.180","5.215","5.125","-0.19%"
"07/08/2021","5.195","5.310","5.310","5.150","-1.80%"
"07/07/2021","5.290","5.300","5.340","5.260","-0.66%"
"07/06/2021","5.325","5.310","5.380","5.300","0.00%"
"07/05/2021","5.325","5.330","5.345","5.305","-0.47%"
"07/02/2021","5.350","5.335","5.385","5.290","0.56%"
"07/01/2021","5.320","5.250","5.335","5.240","1.33%"
"06/30/2021","5.250","5.210","5.310","5.190","0.48%"
"06/29/2021","5.225","5.200","5.275","5.200","0.19%"
"06/28/2021","5.215","5.225","5.305","5.195","-0.19%"
"06/25/2021","5.225","5.150","5.230","5.150","0.87%"
"06/24/2021","5.180","5.170","5.200","5.150","0.10%"
"06/23/2021","5.175","5.255","5.255","5.125","-1.52%"
"06/22/2021","5.255","5.285","5.295","5.200","-0.38%"
"06/21/2021","5.275","5.200","5.290","5.200","0.96%"
"06/18/2021","5.225","5.130","5.285","5.104","1.06%"
"06/17/2021","5.170","5.130","5.175","5.090","1.77%"
"06/15/2021","5.080","5.090","5.115","5.050","0.10%"
"06/14/2021","5.075","5.080","5.115","5.050","-0.10%"
"06/11/2021","5.080","5.015","5.105","4.990","0.59%"
"06/10/2021","5.050","5.035","5.090","5.000","0.60%"
"06/09/2021","5.020","4.970","5.040","4.940","-0.10%"
"06/08/2021","5.025","5.020","5.040","4.935","0.30%"
"06/07/2021","5.010","4.995","5.030","4.970","0.30%"
"06/04/2021","4.995","4.950","5.020","4.920","0.81%"
"06/03/2021","4.955","4.950","4.995","4.920","-0.40%"
"06/02/2021","4.975","4.985","5.000","4.930","0.00%"
"06/01/2021","4.975","4.970","5.010","4.960","-0.50%"
"05/31/2021","5.000","4.975","5.000","4.945","0.40%"
"05/28/2021","4.980","4.975","5.000","4.920","0.50%"
"05/27/2021","4.955","4.930","5.000","4.920","0.81%"
"05/26/2021","4.915","4.900","4.980","4.900","0.10%"
"05/25/2021","4.910","4.870","4.950","4.840","1.03%"
"05/24/2021","4.860","4.870","4.900","4.820","-0.21%"
"05/21/2021","4.870","4.850","4.880","4.815","0.31%"
"05/20/2021","4.855","4.880","4.950","4.815","-1.12%"
"05/19/2021","4.910","4.800","4.925","4.800","1.66%"
"05/18/2021","4.830","4.780","4.830","4.780","0.42%"
"05/17/2021","4.810","4.815","4.835","4.760","0.52%"
"05/15/2021","4.785","4.785","4.785","4.785","0.00%"
"05/14/2021","4.785","4.770","4.815","4.700","0.00%"
"05/13/2021","4.785","4.735","4.825","4.700","0.95%"
"05/12/2021","4.740","4.700","4.815","4.650","0.85%"
"05/11/2021","4.700","4.645","4.715","4.590","1.18%"
"05/10/2021","4.645","4.660","4.710","4.620","-0.32%"
"05/07/2021","4.660","4.650","4.725","4.610","-0.64%"
